Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
DRI,RIA,Inbound to,Red,Midday,0.9186262788606075
WES,OGP,Inbound to,Green,Morning,0.9185074976826431
GDK,ABB,Inbound to,Red,Morning,0.9178154449609444
CPK,GAL,Outbound to,Green,Night,0.917695130883815
KIN,BEL,Outbound to,Red,Midday,0.9169266770401104
SMI,FOU,Inbound to,Red,Midday,0.9146104160077798
DUN,BEE,Inbound to,Green,Morning,0.9128031212773144
KIL,STI,Outbound to,Green,Evening,0.9125213128652384
HOS,KIN,Inbound to,Red,Morning,0.9120993142886155
KIL,DUN,Outbound to,Green,Morning,0.909004342643563
KYL,BEL,Outbound to,Red,Morning,0.9082500315786762
SAN,GLE,Outbound to,Green,Night,0.9074143075988271
MUS,FOU,Inbound to,Red,Evening,0.9073022719184253
DOM,BRD,Inbound to,Green,Midday,0.9066194271708262
ABB,JER,Outbound to,Red,Evening,0.9056837499209457
BEL,FET,Outbound to,Red,Morning,0.9036036398652123
RIA,DRI,Outbound to,Red,Midday,0.9035596468514299
SMI,MUS,Inbound to,Red,Morning,0.9019732475537079
DOM,CAB,Inbound to,Green,Evening,0.9016974989271873
COO,BEL,Outbound to,Red,Midday,0.9016051740660965
KIN,RED,Outbound to,Red,Evening,0.9007687554651768
GAL,CPK,Outbound to,Green,Evening,0.9005794954931411
MAR,TRY,Outbound to,Green,Morning,0.8977720533522254
MUS,FOU,Outbound to,Red,Morning,0.8973505977253793
BEL,KIN,Inbound to,Red,Morning,0.8970943512354054
KIN,CVN,Outbound to,Red,Midday,0.8969038537462306
RIA,JAM,Outbound to,Red,Morning,0.8958948521036582
COO,HOS,Outbound to,Red,Morning,0.8954537998098641
BEL,FET,Outbound to,Red,Midday,0.8947473407074886
KIN,BEL,Outbound to,Red,Morning,0.8945774251132391
FOU,MUS,Outbound to,Red,Evening,0.8941142935584265
SUI,GOL,Outbound to,Red,Evening,0.8939339325349795
DAW,WES,Inbound to,Green,Evening,0.8937933458746284
SUI,JAM,Inbound to,Red,Night,0.8936193571960914
BAW,GAL,Outbound to,Green,Midday,0.8931179785868842
CVN,FOR,Outbound to,Red,Night,0.892592976794139
COW,CHA,Inbound to,Green,Night,0.891892494767291
SAG,FOR,Inbound to,Red,Evening,0.8900691685400958
PHI,GRA,Outbound to,Green,Morning,0.8898094402837314
JAM,MUS,Inbound to,Red,Night,0.8894343505009171
CVN,FET,Outbound to,Red,Morning,0.889421466970756
KIL,STI,Outbound to,Green,Morning,0.8883634735955116
ABB,FOU,Outbound to,Red,Night,0.8883260094298754
KYL,BLU,Inbound to,Red,Midday,0.8869170278112014
PHI,GRA,Outbound to,Green,Midday,0.8867409863930962
KIN,BEL,Inbound to,Red,Midday,0.885506875701782
RED,KYL,Outbound to,Red,Evening,0.8850921553529018
CPK,LEO,Outbound to,Green,Midday,0.88450791904125
CPK,GLE,Outbound to,Green,Night,0.8844710963373347
COO,HOS,Outbound to,Red,Evening,0.8834468798263921
FOU,ABB,Inbound to,Red,Night,0.8833480355833713
DUN,WIN,Outbound to,Green,Morning,0.8824065250044983
DOM,CAB,Inbound to,Green,Night,0.8818965217463294
BLU,DRI,Inbound to,Red,Morning,0.8813295780592485
BLU,DRI,Outbound to,Red,Midday,0.8812039962688416
GAL,LEO,Outbound to,Green,Morning,0.8811957442789312
MAR,TRY,Outbound to,Green,Night,0.880898956576836
DAW,WES,Inbound to,Green,Morning,0.8789447883812419
TAL,BEL,Inbound to,Red,Midday,0.8783163294212318
COO,HOS,Outbound to,Red,Midday,0.8777761609911267
TPT,SDK,Outbound to,Red,Midday,0.8770977751694796
MIL,BAL,Outbound to,Green,Night,0.876496302562532
STS,DAW,Outbound to,Green,Midday,0.876251149394197
OUP,BRD,Inbound to,Green,Evening,0.8757976783866697
CHA,RAN,Outbound to,Green,Morning,0.8756899483833728
WIN,BAL,Outbound to,Green,Morning,0.8755076880004508
HAR,STS,Outbound to,Green,Night,0.8754703704173823
BEL,KIN,Outbound to,Red,Evening,0.8753828001364531
FOU,SMI,Outbound to,Red,Evening,0.8740807808348079
DAW,WES,Inbound to,Green,Midday,0.8731836825143753
TRY,DAW,Outbound to,Green,Night,0.8731120813479926
BEL,KIN,Inbound to,Red,Night,0.871524196201069
MYS,ABB,Outbound to,Red,Morning,0.8709913281788836
WES,OGP,Inbound to,Green,Evening,0.8709690157296491
FET,BEL,Inbound to,Red,Morning,0.8709239531295875
PHI,GRA,Outbound to,Green,Evening,0.8706815474109241
JAM,SUI,Outbound to,Red,Midday,0.8705649400805173
ABB,JER,Outbound to,Red,Midday,0.8705579620235118
RIA,FAT,Inbound to,Red,Evening,0.8699839451995025
DAW,STS,Outbound to,Green,Night,0.8692688792913237
GOL,DRI,Outbound to,Red,Midday,0.8681312700285236
GAL,CPK,Outbound to,Green,Midday,0.8680550325275935
FOU,MUS,Outbound to,Red,Night,0.8680383944788096
FOU,MUS,Outbound to,Red,Midday,0.8677560946256134
CIT,FOR,Outbound to,Red,Evening,0.8675904803825907
TAL,BEL,Inbound to,Red,Evening,0.8662194732482748
RIA,JAM,Outbound to,Red,Evening,0.8657986296107891
GOL,DRI,Outbound to,Red,Morning,0.8653106080814085
CPK,STI,Outbound to,Green,Morning,0.8649149108107645
KYL,BLU,Inbound to,Red,Morning,0.8648955443247455
PHI,GRA,Outbound to,Green,Night,0.8644863572402639
HOS,BEL,Inbound to,Red,Night,0.8641586873669631
OUP,PHI,Inbound to,Green,Midday,0.8639290445869788
OGP,DAW,Inbound to,Green,Morning,0.8636348755364756
BEL,KIN,Outbound to,Red,Morning,0.8630553518896681
SMI,FOU,Inbound to,Red,Morning,0.8628883224591654
SUI,GOL,Outbound to,Red,Morning,0.8622538153677554
BEE,MIL,Inbound to,Green,Morning,0.8620260690255686
COO,BEL,Outbound to,Red,Evening,0.8615848223400908
BAL,SAN,Outbound to,Green,Night,0.8614470908573436
GOL,DRI,Outbound to,Red,Evening,0.8612212504393573
RED,COO,Outbound to,Red,Evening,0.8600587192027592
CON,ABB,Outbound to,Red,Evening,0.8598227581244133
GOL,DRI,Outbound to,Red,Night,0.8595827301770026
STI,KIL,Inbound to,Green,Night,0.85935334069184
KYL,SUI,Inbound to,Red,Midday,0.8592542377407077
RAN,HAR,Inbound to,Green,Night,0.8587851231370628
FOU,MUS,Outbound to,Red,Morning,0.8585310931485668
BEL,KIN,Outbound to,Red,Midday,0.8572327322778301
CIT,FOR,Outbound to,Red,Night,0.8572012342758006
SMI,MUS,Inbound to,Red,Evening,0.8560207358178658
MIL,DUN,Outbound to,Green,Morning,0.8558576870492794
SUI,GOL,Outbound to,Red,Night,0.855728354578185
SUI,GOL,Outbound to,Red,Midday,0.8556849350998444
KIN,BEL,Outbound to,Red,Night,0.8556598850289046
FOU,HEU,Outbound to,Red,Evening,0.855311536911433
DOM,CAB,Inbound to,Green,Midday,0.8553103962531767
SAG,FOR,Inbound to,Red,Midday,0.854224815080297
RIA,FAT,Inbound to,Red,Midday,0.8519531908889846
RED,KYL,Outbound to,Red,Midday,0.8502566961294079
BLA,JAM,Inbound to,Red,Morning,0.8497221768188576
KYL,BEL,Outbound to,Red,Midday,0.8491574368561192
FOU,SMI,Outbound to,Red,Midday,0.848997083440465
BUS,ABB,Outbound to,Red,Morning,0.8487170171626315
HEU,JAM,Outbound to,Red,Evening,0.8481726482073226
RAN,HAR,Inbound to,Green,Morning,0.8478586843570407
OUP,BRD,Inbound to,Green,Night,0.8477640577899197
DAW,MAR,Outbound to,Green,Morning,0.8476608340833858
ABB,BUS,Inbound to,Red,Morning,0.8469705843469055
BEE,MIL,Inbound to,Green,Evening,0.8469281405101505
BLU,DRI,Inbound to,Red,Midday,0.8465889045984015
BUS,ABB,Outbound to,Red,Evening,0.8463421403180363
BUS,ABB,Outbound to,Red,Midday,0.8456073429322738
TAL,HOS,Inbound to,Red,Night,0.8453827993123388
ABB,JER,Outbound to,Red,Night,0.8449303993361479
COW,RAN,Outbound to,Green,Evening,0.8440542011687787
ABB,BUS,Inbound to,Red,Evening,0.8437833331063551
RIA,FAT,Inbound to,Red,Morning,0.8422674728067715
KIL,STI,Outbound to,Green,Midday,0.8416760049018986
GOL,SUI,Inbound to,Red,Midday,0.8413357331646855
SDK,MYS,Inbound to,Red,Morning,0.8411806662385996
COW,RAN,Outbound to,Green,Midday,0.8404723471771549
BLA,FAT,Inbound to,Red,Morning,0.8404441259936111
GRA,BRD,Outbound to,Green,Evening,0.8396728935330149
BAL,STI,Inbound to,Green,Evening,0.8390305252028809
CHA,HAR,Outbound to,Green,Evening,0.8383958915850219
ABB,JER,Outbound to,Red,Morning,0.8363924655062408
STI,KIL,Inbound to,Green,Midday,0.8362431935976161
CVN,FOR,Outbound to,Red,Evening,0.8358558542891125
DAW,OUP,Inbound to,Green,Night,0.8356966488438785
COO,BEL,Inbound to,Red,Midday,0.835491421968661
RIA,JAM,Outbound to,Red,Midday,0.8354763659377447
BRI,CHE,Inbound to,Green,Evening,0.8351578192714915
GOL,BLA,Inbound to,Red,Midday,0.8347825372599397
GLE,GAL,Outbound to,Green,Evening,0.8343056869962909
DRI,KYL,Outbound to,Red,Midday,0.8342496520901461
GOL,SUI,Inbound to,Red,Evening,0.8342261394839068
STS,DAW,Inbound to,Green,Evening,0.8333697846857531
WIN,COW,Outbound to,Green,Morning,0.8331977416241929
HEU,JAM,Outbound to,Red,Night,0.832889458467482
BLA,DRI,Inbound to,Red,Midday,0.8326482867176314
MUS,SMI,Inbound to,Red,Evening,0.8323589242714015
GAL,LEO,Outbound to,Green,Evening,0.8317128340572799
FET,CIT,Outbound to,Red,Midday,0.8308576346801552
STI,KIL,Inbound to,Green,Evening,0.8300974117735931
GRA,BRD,Outbound to,Green,Morning,0.829739251366571
HEU,JAM,Outbound to,Red,Morning,0.8295780596068867
KYL,BEL,Outbound to,Red,Evening,0.8290259667849846
JAM,RIA,Outbound to,Red,Evening,0.8279569329023404
PAR,MAR,Outbound to,Green,Morning,0.8277382440549776
CON,ABB,Outbound to,Red,Midday,0.8275861090739235
HEU,JAM,Outbound to,Red,Midday,0.8275765898860171
KYL,RED,Outbound to,Red,Evening,0.8255481497091927
STI,KIL,Inbound to,Green,Morning,0.8246219319494138
CCK,BAW,Outbound to,Green,Morning,0.823707710265309
GOL,SUI,Inbound to,Red,Morning,0.823421941863156
DOM,PAR,Outbound to,Green,Midday,0.8231650024544471
CIT,FOR,Outbound to,Red,Morning,0.8226786349074664
KIN,BEL,Inbound to,Red,Morning,0.8225257817940808
MAR,DAW,Outbound to,Green,Night,0.8221994312585631
DOM,PAR,Outbound to,Green,Evening,0.8221921175145442
DRI,BLU,Outbound to,Red,Night,0.8211278683260225
DAW,WES,Inbound to,Green,Night,0.8205048441187812
DRI,SUI,Outbound to,Red,Midday,0.819650148561713
BEE,DUN,Outbound to,Green,Morning,0.8193485147004536
WES,OGP,Inbound to,Green,Midday,0.8190882395793464
FOU,SMI,Outbound to,Red,Morning,0.8187763644447582
CIT,FOR,Outbound to,Red,Midday,0.8187235336897928
HAR,RAN,Outbound to,Green,Midday,0.8185314353778576
HAR,STS,Inbound to,Green,Morning,0.818273453482075
BRO,CAB,Outbound to,Green,Evening,0.8179585148561086
JAM,RIA,Outbound to,Red,Midday,0.8175942405620255
SMI,FOU,Inbound to,Red,Evening,0.8173895142989042
JAM,RIA,Outbound to,Red,Night,0.8166224948983994
FET,CIT,Outbound to,Red,Morning,0.8144496897027078
ABB,BUS,Inbound to,Red,Midday,0.8141399558621901
FOU,BUS,Inbound to,Red,Morning,0.8138861225012805
COO,HOS,Outbound to,Red,Night,0.8134371918320308
FET,CVN,Outbound to,Red,Evening,0.8126757990552377
DRI,GOL,Inbound to,Red,Morning,0.8124682959366325
SUI,BLA,Inbound to,Red,Morning,0.8118552800437151
JER,SMI,Outbound to,Red,Night,0.8117414334048815
KYL,RED,Outbound to,Red,Midday,0.809841007361392
MIL,CHA,Outbound to,Green,Morning,0.8097210310644946
GOL,RIA,Outbound to,Red,Morning,0.8095975989865121
KYL,BLU,Inbound to,Red,Evening,0.807760483364193
GLE,LEO,Outbound to,Green,Midday,0.8075610879088576
SUI,DRI,Inbound to,Red,Midday,0.8071930395681569
MYS,ABB,Outbound to,Red,Midday,0.8070283709578977
JER,ABB,Outbound to,Red,Morning,0.8059839298811232
HOS,BEL,Outbound to,Red,Evening,0.8057135860316924
JER,FOU,Outbound to,Red,Midday,0.8053265883576284
JAM,RIA,Outbound to,Red,Morning,0.8049878835377074
FOU,HEU,Outbound to,Red,Midday,0.8047976674830188
BRI,CHE,Inbound to,Green,Morning,0.8040935092061435
ABB,SMI,Outbound to,Red,Morning,0.8038926459692155
KYL,BLA,Inbound to,Red,Night,0.8032141724030782
SMI,MUS,Outbound to,Red,Midday,0.8028521712971951
GOL,BLA,Inbound to,Red,Morning,0.8024735616608376
FOR,CIT,Inbound to,Red,Evening,0.8014754941849587
CHA,HAR,Inbound to,Green,Evening,0.8002402670819702
RIA,FAT,Inbound to,Red,Night,0.7991049114613347
TAL,HOS,Inbound to,Red,Midday,0.7983765385537053
MIL,COW,Outbound to,Green,Morning,0.7982737814304214
BAL,MIL,Inbound to,Green,Night,0.7974220267559681
DRI,GOL,Inbound to,Red,Midday,0.7974035640654004
DRI,RIA,Inbound to,Red,Morning,0.7969215034446693
TRY,MAR,Outbound to,Green,Evening,0.7964866684281188
CHA,HAR,Inbound to,Green,Morning,0.7961856355117051
DOM,PAR,Outbound to,Green,Morning,0.7956024507134796
CAB,GRA,Inbound to,Green,Night,0.7938313751369552
MIL,BEE,Outbound to,Green,Evening,0.7927805670670288
BRD,DOM,Outbound to,Green,Evening,0.7922720627187618
HAR,STS,Inbound to,Green,Night,0.7922441697080792
HAR,STS,Outbound to,Green,Morning,0.7919857146614253
GAL,LEO,Outbound to,Green,Midday,0.7913991012329533
DRI,BLU,Outbound to,Red,Evening,0.7912268461586138
DOM,GRA,Inbound to,Green,Night,0.7904526176910625
DAW,STS,Inbound to,Green,Evening,0.7904001883854836
FOU,SMI,Outbound to,Red,Night,0.7902740827778804
CVN,CIT,Outbound to,Red,Evening,0.7900199706705481
STS,DAW,Inbound to,Green,Night,0.7892431400067585
JAM,RIA,Inbound to,Red,Evening,0.7892347250140629
BLA,DRI,Inbound to,Red,Morning,0.788012386879931
DOM,MAR,Outbound to,Green,Midday,0.7879368636626152
SDK,MYS,Outbound to,Red,Evening,0.7867425667681115
JER,FOU,Outbound to,Red,Evening,0.7855834583571023
DOM,GRA,Inbound to,Green,Midday,0.7853543373426745
BRO,CAB,Outbound to,Green,Night,0.7852935762344603
BRI,CHE,Inbound to,Green,Night,0.7848927401771633
HAR,STS,Inbound to,Green,Evening,0.7843498485372538
PAR,MAR,Outbound to,Green,Evening,0.7842768113771528
BEE,RAN,Outbound to,Green,Morning,0.7834015984264344
GLE,LEO,Inbound to,Green,Morning,0.7822941435190007
HAR,STS,Inbound to,Green,Midday,0.7821966063141824
SMI,MUS,Outbound to,Red,Evening,0.780987074874963
HOS,COO,Inbound to,Red,Evening,0.7803044965579836
BAL,WIN,Outbound to,Green,Morning,0.7801712987673223
SDK,MYS,Outbound to,Red,Night,0.7801622963667142
GDK,SDK,Inbound to,Red,Evening,0.7799166346921272
FET,CVN,Inbound to,Red,Evening,0.7791438757699649
DRI,BLU,Outbound to,Red,Midday,0.7778022252807775
DUN,BAL,Outbound to,Green,Morning,0.7769661896898843
CHA,HAR,Inbound to,Green,Midday,0.7765501943377986
CHA,BEE,Outbound to,Green,Morning,0.7760888999972906
SAN,KIL,Outbound to,Green,Midday,0.7759026177559883
HAR,RAN,Outbound to,Green,Night,0.7752443557751717
DUN,MIL,Outbound to,Green,Evening,0.7747084850799176
SAG,CIT,Inbound to,Red,Morning,0.7744268629041141
STS,DAW,Inbound to,Green,Midday,0.7739352181226579
DRI,GOL,Inbound to,Red,Evening,0.773871585471976
BAW,CCK,Outbound to,Green,Morning,0.7736458220854844
DRI,BLU,Outbound to,Red,Morning,0.7730384978453464
COW,BEE,Outbound to,Green,Morning,0.7730217037957763
GLE,CPK,Outbound to,Green,Morning,0.7728582897531063
GLE,CPK,Outbound to,Green,Evening,0.7724442549997336
WES,OGP,Inbound to,Green,Night,0.7722117088111631
KIL,STI,Outbound to,Green,Night,0.7721534350704996
LAU,CHE,Outbound to,Green,Morning,0.7718241767892414
BLU,BLA,Inbound to,Red,Morning,0.7713640328318797
COO,BEL,Inbound to,Red,Evening,0.7711764776281467
RIA,SUI,Outbound to,Red,Midday,0.7691888143917159
STI,KIL,Outbound to,Green,Morning,0.769098693564209
OGP,OUP,Inbound to,Green,Midday,0.7679981950262734
BRI,CHE,Inbound to,Green,Midday,0.7676765895807388
CIT,FET,Inbound to,Red,Evening,0.7674719028302126
DAW,HAR,Outbound to,Green,Midday,0.7672993333128298
BRD,DOM,Outbound to,Green,Night,0.7671334666790374
BLU,DRI,Outbound to,Red,Morning,0.7670774003288312
CHE,CCK,Inbound to,Green,Night,0.7662202133851366
GAL,BAW,Outbound to,Green,Night,0.7652981511518688
TAL,BEL,Inbound to,Red,Morning,0.7648560959086226
RAN,HAR,Inbound to,Green,Evening,0.7647095356017644
STS,DAW,Inbound to,Green,Morning,0.7646314890851529
PAR,MAR,Outbound to,Green,Midday,0.7639183016533201
GOL,SUI,Inbound to,Red,Night,0.7635485047724506
DRI,KYL,Outbound to,Red,Evening,0.7631139807061522
BAL,KIL,Outbound to,Green,Morning,0.7625259745074151
OUP,BRD,Inbound to,Green,Midday,0.7625185619074767
JER,SMI,Outbound to,Red,Morning,0.7619150161602471
SUI,RIA,Inbound to,Red,Midday,0.7617373663055634
HOS,COO,Inbound to,Red,Midday,0.7617019947823582
OUP,GRA,Inbound to,Green,Midday,0.7615511424171313
BRO,CAB,Outbound to,Green,Midday,0.7614019602953507
GLE,GAL,Outbound to,Green,Midday,0.7613933065380877
HEU,MUS,Outbound to,Red,Evening,0.761261210059332
BEE,CHA,Outbound to,Green,Morning,0.761091553753585
SDK,MYS,Outbound to,Red,Morning,0.7596265714011786
PAR,DOM,Outbound to,Green,Morning,0.7593204416056847
DRI,SUI,Outbound to,Red,Evening,0.7592780504848294
ABB,BUS,Outbound to,Red,Midday,0.7590373217469626
BAL,STI,Inbound to,Green,Midday,0.7580694639472771
LAU,BAW,Outbound to,Green,Midday,0.7564427546265116
GRA,CAB,Inbound to,Green,Evening,0.7561007638470771
GRA,BRD,Outbound to,Green,Midday,0.7555959953378516
COW,CHA,Outbound to,Green,Evening,0.7554643479745669
CHA,HAR,Inbound to,Green,Night,0.755426575465329
GOL,KYL,Outbound to,Red,Evening,0.7551951474812759
RED,KYL,Outbound to,Red,Morning,0.7550321387047837
HAR,CHA,Inbound to,Green,Morning,0.754861260827911
MIL,BEE,Outbound to,Green,Morning,0.7530644074641055
GRA,BRD,Outbound to,Green,Night,0.7526910693405342
KYL,BLU,Inbound to,Red,Night,0.7521871001653936
BAW,LEO,Outbound to,Green,Morning,0.7519931531617418
FOU,MUS,Inbound to,Red,Morning,0.7514636838997275
COO,BEL,Inbound to,Red,Night,0.7513623004068025
GAL,LEO,Outbound to,Green,Night,0.7512569396237926
OGP,OUP,Inbound to,Green,Night,0.7511026048692497
BLU,BLA,Inbound to,Red,Midday,0.7505653002248592
KYL,RED,Outbound to,Red,Morning,0.7498328675824424
BLA,KYL,Inbound to,Red,Morning,0.7497927633137643
LEO,BAW,Inbound to,Green,Morning,0.749482144449409
RIA,SUI,Outbound to,Red,Evening,0.7489156131069662
BRD,DOM,Outbound to,Green,Morning,0.7480816961609088
CIT,BEL,Inbound to,Red,Morning,0.7470660724019822
BLU,KYL,Outbound to,Red,Evening,0.7458695978792809
BAL,WIN,Outbound to,Green,Night,0.7457465311665921
BRD,DOM,Outbound to,Green,Midday,0.7445289370212218
HOS,BEL,Outbound to,Red,Morning,0.7440169358562926
OUP,WES,Inbound to,Green,Morning,0.7437118201155233
TPT,MYS,Outbound to,Red,Night,0.7434903162401336
JAM,HEU,Outbound to,Red,Midday,0.7431082540680638
BAW,CCK,Inbound to,Green,Morning,0.7429704237081384
LEO,GLE,Outbound to,Green,Morning,0.7420154283709656
SUI,RIA,Inbound to,Red,Morning,0.7416124993811576
RAN,HAR,Inbound to,Green,Midday,0.7416048198392665
MIL,WIN,Outbound to,Green,Morning,0.7413181269368995
CHA,RAN,Outbound to,Green,Evening,0.741017759992834
JAM,FAT,Inbound to,Red,Evening,0.7407424091550654
MYS,GDK,Outbound to,Red,Evening,0.7396864757780568
GDK,MYS,Inbound to,Red,Night,0.7382801384788271
MYS,GDK,Outbound to,Red,Midday,0.738268982039224
SMI,MUS,Inbound to,Red,Night,0.7366458164026518
SMI,FOU,Inbound to,Red,Night,0.7363563616426365
COW,MIL,Outbound to,Green,Morning,0.7351223515319985
CON,ABB,Outbound to,Red,Morning,0.7347394372804408
RIA,GOL,Inbound to,Red,Morning,0.7346013136861973
CCK,LAU,Inbound to,Green,Morning,0.7345146591537739
TAL,HOS,Inbound to,Red,Morning,0.7339729565871717
BLA,BLU,Inbound to,Red,Morning,0.7334784888026603
PAR,MAR,Outbound to,Green,Night,0.7332137377064863
BLU,KYL,Outbound to,Red,Midday,0.7330722536400104
GRA,CAB,Inbound to,Green,Night,0.7325849738968452
LEO,BAW,Outbound to,Green,Morning,0.7323887208543852
LEO,GLE,Outbound to,Green,Midday,0.7308308016601935
CIT,SAG,Inbound to,Red,Morning,0.7306770072260991
SMI,JAM,Outbound to,Red,Midday,0.730677007226099
MYS,JER,Outbound to,Red,Evening,0.730677007226099
JAM,ABB,Inbound to,Red,Morning,0.730677007226099
TPT,MYS,Outbound to,Red,Evening,0.7305110675246475
FAT,SUI,Inbound to,Red,Morning,0.7303923895645932
COO,BEL,Outbound to,Red,Night,0.7296936096199855
FET,CVN,Outbound to,Red,Midday,0.7295494058114822
SDK,MYS,Outbound to,Red,Midday,0.7293228033358153
BEL,KYL,Inbound to,Red,Midday,0.7291547087787524
COO,BEL,Inbound to,Red,Morning,0.7289650133973108
DUN,MIL,Inbound to,Green,Morning,0.7286912434315113
COW,BEE,Inbound to,Green,Morning,0.7279986391168397
WIN,BAL,Inbound to,Green,Morning,0.7276932654229739
BRO,CAB,Outbound to,Green,Morning,0.7276214292345956
GAL,CCK,Outbound to,Green,Midday,0.7275758235142594
GDK,ABB,Outbound to,Red,Evening,0.7270600471653286
BEL,FET,Inbound to,Red,Midday,0.7267650051124015
RAN,CHA,Inbound to,Green,Morning,0.7264256712529061
COW,WIN,Outbound to,Green,Morning,0.7255500023104382
SAG,FOR,Inbound to,Red,Morning,0.7254361252368994
CON,JER,Outbound to,Red,Midday,0.7247844507162111
BEE,DUN,Outbound to,Green,Evening,0.7244682070158914
CIT,CVN,Outbound to,Red,Midday,0.7244012806154814
BAW,LEO,Outbound to,Green,Evening,0.72407503348562
JAM,GOL,Outbound to,Red,Midday,0.7237111670923715
JAM,RIA,Inbound to,Red,Midday,0.7223578496207451
KYL,RED,Outbound to,Red,Night,0.7214072505560044
BEL,COO,Inbound to,Red,Evening,0.7204780904989918
RAN,CHA,Inbound to,Green,Evening,0.7202465315857215
LEO,CHE,Outbound to,Green,Morning,0.7188918942063236
KIL,GLE,Outbound to,Green,Evening,0.7188918942063233
RIA,BLU,Outbound to,Red,Evening,0.7188918942063233
BEL,TAL,Inbound to,Red,Midday,0.7188918942063233
SAN,BAL,Outbound to,Green,Morning,0.7188918942063233
ABB,MYS,Outbound to,Red,Evening,0.7188918942063233
WES,GRA,Inbound to,Green,Evening,0.7188918942063233
GRA,PAR,Outbound to,Green,Morning,0.7188918942063233
RAN,DUN,Outbound to,Green,Morning,0.7188918942063233
SUI,KYL,Outbound to,Red,Evening,0.7188918942063233
SUI,JAM,Outbound to,Red,Morning,0.7188918942063233
HEU,SUI,Outbound to,Red,Midday,0.7188918942063233
MYS,GDK,Outbound to,Red,Night,0.7185851775774763
MYS,GDK,Outbound to,Red,Morning,0.7183622713747991
MUS,HEU,Outbound to,Red,Midday,0.7182600458161748
HOS,COO,Outbound to,Red,Morning,0.7180189879457476
FET,CVN,Outbound to,Red,Morning,0.7171382449312915
JAM,FAT,Inbound to,Red,Midday,0.7157619725463874
RAN,COW,Inbound to,Green,Morning,0.7152655752935001
BRD,PHI,Inbound to,Green,Evening,0.7144993486527657
CHA,RAN,Outbound to,Green,Midday,0.7142985403682238
BRI,LAU,Inbound to,Green,Morning,0.7133357230611042
CAB,GRA,Inbound to,Green,Evening,0.7132141216142855
LAU,CCK,Outbound to,Green,Midday,0.7131428362049779
MYS,ABB,Outbound to,Red,Night,0.7124463090917232
LAU,CCK,Inbound to,Green,Morning,0.7123513346366441
GLE,LEO,Outbound to,Green,Night,0.7120783263075364
HOS,KIN,Inbound to,Red,Midday,0.711851003348259
RAN,CHA,Inbound to,Green,Night,0.7116834474444883
RAN,BEE,Outbound to,Green,Morning,0.7107601012907733
DRI,GOL,Inbound to,Red,Night,0.709413648350564
MUS,SMI,Outbound to,Red,Evening,0.7093478880043266
MUS,FOU,Inbound to,Red,Night,0.7088403350494369
GDK,ABB,Outbound to,Red,Morning,0.7088308782606076
DUN,MIL,Inbound to,Green,Midday,0.7087259982172602
TPT,MYS,Outbound to,Red,Morning,0.708579169216781
TAL,COO,Inbound to,Red,Evening,0.7077778568951159
KIL,WIN,Outbound to,Green,Morning,0.7071657042966192
MIL,CHA,Inbound to,Green,Night,0.7071067811865476
RAN,STS,Inbound to,Green,Night,0.7071067811865476
DRI,BLU,Inbound to,Red,Night,0.7071067811865476
LEO,CHE,Outbound to,Green,Evening,0.7071067811865476
FAT,FOU,Inbound to,Red,Night,0.7071067811865476
DUN,BEE,Inbound to,Green,Evening,0.7071067811865476
JAM,DRI,Outbound to,Red,Midday,0.7071067811865476
SUI,MUS,Inbound to,Red,Midday,0.7071067811865476
HEU,SUI,Outbound to,Red,Evening,0.7071067811865476
LAU,BAW,Inbound to,Green,Midday,0.7071067811865476
GDK,FOU,Outbound to,Red,Morning,0.7071067811865476
COW,BAL,Outbound to,Green,Night,0.7071067811865476
SUI,JAM,Outbound to,Red,Midday,0.7071067811865476
CHA,COW,Inbound to,Green,Night,0.7071067811865476
SMI,JER,Outbound to,Red,Evening,0.7071067811865476
STI,DUN,Outbound to,Green,Midday,0.7071067811865476
STI,WIN,Inbound to,Green,Evening,0.7071067811865476
BLA,RIA,Inbound to,Red,Night,0.7071067811865476
WIN,BAL,Inbound to,Green,Evening,0.7071067811865476
CHE,CCK,Outbound to,Green,Night,0.7071067811865476
BRO,GRA,Outbound to,Green,Midday,0.7071067811865475
BLA,FAT,Inbound to,Red,Evening,0.7071067811865475
MAR,PAR,Outbound to,Green,Evening,0.7071067811865475
BRD,OUP,Inbound to,Green,Night,0.7071067811865475
BAL,KIL,Outbound to,Green,Evening,0.7069956944526001
GDK,ABB,Outbound to,Red,Midday,0.7067237236567835
BLU,KYL,Inbound to,Red,Morning,0.70658445805298
DUN,KIL,Outbound to,Green,Morning,0.7058213553294082
HOS,TAL,Inbound to,Red,Midday,0.7057691413009782
DOM,OUP,Inbound to,Green,Evening,0.704992944856463
STS,DAW,Outbound to,Green,Morning,0.7049655592413396
RIA,SUI,Outbound to,Red,Morning,0.7045454042468565
RAN,MIL,Outbound to,Green,Midday,0.7043897740674081
BRI,LAU,Inbound to,Green,Evening,0.7037737911313777
HOS,COO,Inbound to,Red,Night,0.7033691583165572
CPK,STI,Inbound to,Green,Midday,0.7031736007198518
CHA,RAN,Outbound to,Green,Night,0.7016111789424878
WES,DAW,Inbound to,Green,Night,0.7012884966656415
COW,CHA,Inbound to,Green,Midday,0.7012142246766597
MIL,DUN,Inbound to,Green,Evening,0.7012142246766596
