TramJourneyID,TravelTimeMinutes,Line,Direction,hour_of_day,ServiceDay,Period
TPT_TAL25_2020_02_04,51.016666666666666,Red,Outbound to,15,2020-02-04,Midday
TPT_TAL25_2020_02_05,47.983333333333334,Red,Outbound to,16,2020-02-05,Midday
TPT_TAL25_2020_02_06,47.06666666666666,Red,Outbound to,14,2020-02-06,Midday
TPT_TAL25_2020_02_07,48.03333333333333,Red,Outbound to,13,2020-02-07,Midday
TPT_TAL25_2020_02_08,48.016666666666666,Red,Outbound to,14,2020-02-08,Midday
TPT_TAL25_2020_02_09,50.05,Red,Outbound to,13,2020-02-09,Midday
TPT_TAL25_2020_02_10,49.016666666666666,Red,Outbound to,13,2020-02-10,Midday
TPT_TAL25_2020_02_11,50.983333333333334,Red,Outbound to,17,2020-02-11,Evening
TPT_TAL25_2020_02_12,49.05,Red,Outbound to,14,2020-02-12,Midday
TPT_TAL25_2020_02_13,50.03333333333333,Red,Outbound to,13,2020-02-13,Midday
TPT_TAL25_2020_02_14,49.983333333333334,Red,Outbound to,13,2020-02-14,Midday
TPT_TAL25_2020_02_15,48.03333333333333,Red,Outbound to,19,2020-02-15,Evening
TPT_TAL25_2020_02_16,48.05,Red,Outbound to,13,2020-02-16,Midday
TPT_TAL25_2020_02_17,50.016666666666666,Red,Outbound to,13,2020-02-17,Midday
TPT_TAL25_2020_02_18,50.03333333333333,Red,Outbound to,13,2020-02-18,Midday
TPT_TAL25_2020_02_19,50.03333333333333,Red,Outbound to,15,2020-02-19,Midday
TPT_TAL25_2020_02_20,46.233333333333334,Red,Outbound to,14,2020-02-20,Midday
TPT_TAL25_2020_02_21,51.06666666666666,Red,Outbound to,13,2020-02-21,Midday
TPT_TAL25_2020_02_22,54.0,Red,Outbound to,15,2020-02-22,Midday
TPT_TAL25_2020_02_23,49.016666666666666,Red,Outbound to,13,2020-02-23,Midday
TPT_TAL25_2020_02_24,48.06666666666666,Red,Outbound to,15,2020-02-24,Midday
TPT_TAL25_2020_02_25,47.0,Red,Outbound to,16,2020-02-25,Midday
TPT_TAL25_2020_02_26,48.03333333333333,Red,Outbound to,12,2020-02-26,Midday
TPT_TAL25_2020_02_27,50.016666666666666,Red,Outbound to,13,2020-02-27,Midday
TPT_TAL25_2020_02_28,53.03333333333333,Red,Outbound to,15,2020-02-28,Midday
TPT_TAL25_2020_03_02,46.0,Red,Outbound to,13,2020-03-02,Midday
TPT_TAL25_2020_03_03,48.03333333333333,Red,Outbound to,16,2020-03-03,Midday
TPT_TAL25_2020_03_04,49.03333333333333,Red,Outbound to,13,2020-03-04,Midday
TPT_TAL25_2020_03_05,49.0,Red,Outbound to,13,2020-03-05,Midday
TPT_TAL25_2020_03_06,47.95,Red,Outbound to,14,2020-03-06,Midday
TPT_TAL25_2020_03_07,49.06666666666666,Red,Outbound to,15,2020-03-07,Midday
TPT_TAL25_2020_03_08,53.03333333333333,Red,Outbound to,13,2020-03-08,Midday
TPT_TAL25_2020_03_09,49.05,Red,Outbound to,16,2020-03-09,Midday
TPT_TAL25_2020_03_10,48.05,Red,Outbound to,13,2020-03-10,Midday
TPT_TAL25_2020_03_11,48.016666666666666,Red,Outbound to,13,2020-03-11,Midday
TPT_TAL25_2020_03_12,47.983333333333334,Red,Outbound to,13,2020-03-12,Midday
TPT_TAL25_2020_03_13,48.05,Red,Outbound to,13,2020-03-13,Midday
TPT_TAL25_2020_03_14,48.03333333333333,Red,Outbound to,15,2020-03-14,Midday
TPT_TAL25_2020_03_15,46.0,Red,Outbound to,13,2020-03-15,Midday
TPT_TAL25_2020_03_16,49.016666666666666,Red,Outbound to,13,2020-03-16,Midday
TPT_TAL25_2020_03_17,48.03333333333333,Red,Outbound to,13,2020-03-17,Midday
TPT_TAL25_2020_03_18,46.03333333333333,Red,Outbound to,15,2020-03-18,Midday
TPT_TAL25_2020_03_19,47.016666666666666,Red,Outbound to,12,2020-03-19,Midday
TPT_TAL25_2020_03_20,46.016666666666666,Red,Outbound to,13,2020-03-20,Midday
TPT_TAL26_2020_01_20,47.083333333333336,Red,Outbound to,18,2020-01-20,Evening
TPT_TAL26_2020_01_21,46.05,Red,Outbound to,14,2020-01-21,Midday
TPT_TAL26_2020_01_22,48.05,Red,Outbound to,15,2020-01-22,Midday
TPT_TAL26_2020_01_23,46.05,Red,Outbound to,14,2020-01-23,Midday
TPT_TAL26_2020_01_24,52.03333333333333,Red,Outbound to,13,2020-01-24,Midday
TPT_TAL26_2020_01_25,48.016666666666666,Red,Outbound to,15,2020-01-25,Midday
TPT_TAL26_2020_01_26,48.016666666666666,Red,Outbound to,13,2020-01-26,Midday
TPT_TAL26_2020_01_27,50.06666666666666,Red,Outbound to,13,2020-01-27,Midday
TPT_TAL26_2020_01_28,50.05,Red,Outbound to,15,2020-01-28,Midday
TPT_TAL26_2020_01_29,51.016666666666666,Red,Outbound to,18,2020-01-29,Evening
TPT_TAL26_2020_01_30,50.016666666666666,Red,Outbound to,16,2020-01-30,Midday
TPT_TAL26_2020_01_31,48.03333333333333,Red,Outbound to,20,2020-01-31,Evening
TPT_TAL26_2020_02_01,50.0,Red,Outbound to,16,2020-02-01,Midday
TPT_TAL26_2020_02_02,49.016666666666666,Red,Outbound to,14,2020-02-02,Midday
TPT_TAL26_2020_02_03,51.016666666666666,Red,Outbound to,16,2020-02-03,Midday
TPT_TAL26_2020_02_04,51.05,Red,Outbound to,15,2020-02-04,Midday
TPT_TAL26_2020_02_05,49.03333333333333,Red,Outbound to,16,2020-02-05,Midday
TPT_TAL26_2020_02_06,50.05,Red,Outbound to,15,2020-02-06,Midday
TPT_TAL26_2020_02_07,49.06666666666667,Red,Outbound to,13,2020-02-07,Midday
TPT_TAL26_2020_02_08,48.083333333333336,Red,Outbound to,14,2020-02-08,Midday
TPT_TAL26_2020_02_09,46.016666666666666,Red,Outbound to,13,2020-02-09,Midday
TPT_TAL26_2020_02_10,44.1,Red,Outbound to,14,2020-02-10,Midday
TPT_TAL26_2020_02_11,50.0,Red,Outbound to,17,2020-02-11,Evening
TPT_TAL26_2020_02_12,50.03333333333333,Red,Outbound to,14,2020-02-12,Midday
TPT_TAL26_2020_02_13,46.016666666666666,Red,Outbound to,13,2020-02-13,Midday
TPT_TAL26_2020_02_14,48.0,Red,Outbound to,13,2020-02-14,Midday
TPT_TAL26_2020_02_15,47.05,Red,Outbound to,19,2020-02-15,Evening
TPT_TAL26_2020_02_16,47.016666666666666,Red,Outbound to,14,2020-02-16,Midday
TPT_TAL26_2020_02_17,52.03333333333333,Red,Outbound to,13,2020-02-17,Midday
TPT_TAL26_2020_02_18,48.983333333333334,Red,Outbound to,13,2020-02-18,Midday
TPT_TAL26_2020_02_19,48.016666666666666,Red,Outbound to,16,2020-02-19,Midday
TPT_TAL26_2020_02_20,50.3,Red,Outbound to,14,2020-02-20,Midday
TPT_TAL26_2020_02_21,48.11666666666667,Red,Outbound to,13,2020-02-21,Midday
TPT_TAL26_2020_02_22,50.03333333333333,Red,Outbound to,16,2020-02-22,Midday
TPT_TAL26_2020_02_23,48.03333333333333,Red,Outbound to,13,2020-02-23,Midday
TPT_TAL26_2020_02_24,48.083333333333336,Red,Outbound to,15,2020-02-24,Midday
TPT_TAL26_2020_02_25,50.083333333333336,Red,Outbound to,17,2020-02-25,Evening
TPT_TAL26_2020_02_26,46.050000000000004,Red,Outbound to,13,2020-02-26,Midday
TPT_TAL26_2020_02_27,48.06666666666666,Red,Outbound to,14,2020-02-27,Midday
TPT_TAL26_2020_02_28,51.03333333333333,Red,Outbound to,15,2020-02-28,Midday
TPT_TAL26_2020_03_02,48.083333333333336,Red,Outbound to,13,2020-03-02,Midday
TPT_TAL26_2020_03_03,52.016666666666666,Red,Outbound to,17,2020-03-03,Evening
TPT_TAL26_2020_03_04,47.016666666666666,Red,Outbound to,13,2020-03-04,Midday
TPT_TAL26_2020_03_05,47.95,Red,Outbound to,13,2020-03-05,Midday
TPT_TAL26_2020_03_06,48.05,Red,Outbound to,14,2020-03-06,Midday
TPT_TAL26_2020_03_07,49.016666666666666,Red,Outbound to,15,2020-03-07,Midday
TPT_TAL26_2020_03_08,51.0,Red,Outbound to,13,2020-03-08,Midday
TPT_TAL26_2020_03_09,52.03333333333333,Red,Outbound to,16,2020-03-09,Midday
TPT_TAL26_2020_03_10,49.0,Red,Outbound to,13,2020-03-10,Midday
TPT_TAL26_2020_03_11,53.03333333333333,Red,Outbound to,13,2020-03-11,Midday
TPT_TAL26_2020_03_12,48.016666666666666,Red,Outbound to,14,2020-03-12,Midday
TPT_TAL26_2020_03_13,48.03333333333333,Red,Outbound to,13,2020-03-13,Midday
TPT_TAL26_2020_03_14,47.083333333333336,Red,Outbound to,16,2020-03-14,Midday
TPT_TAL26_2020_03_15,48.0,Red,Outbound to,13,2020-03-15,Midday
TPT_TAL26_2020_03_16,48.05,Red,Outbound to,13,2020-03-16,Midday
TPT_TAL26_2020_03_17,47.03333333333333,Red,Outbound to,13,2020-03-17,Midday
TPT_TAL26_2020_03_18,49.016666666666666,Red,Outbound to,15,2020-03-18,Midday
TPT_TAL26_2020_03_19,47.06666666666666,Red,Outbound to,13,2020-03-19,Midday
TPT_TAL26_2020_03_20,46.05,Red,Outbound to,13,2020-03-20,Midday
TPT_TAL27_2020_01_20,46.083333333333336,Red,Outbound to,18,2020-01-20,Evening
TPT_TAL27_2020_01_21,49.03333333333333,Red,Outbound to,15,2020-01-21,Midday
TPT_TAL27_2020_01_22,52.05,Red,Outbound to,16,2020-01-22,Midday
TPT_TAL27_2020_01_23,48.06666666666666,Red,Outbound to,14,2020-01-23,Midday
TPT_TAL27_2020_01_24,48.05,Red,Outbound to,14,2020-01-24,Midday
TPT_TAL27_2020_01_25,51.016666666666666,Red,Outbound to,15,2020-01-25,Midday
TPT_TAL27_2020_01_26,49.983333333333334,Red,Outbound to,13,2020-01-26,Midday
TPT_TAL27_2020_01_27,49.0,Red,Outbound to,14,2020-01-27,Midday
TPT_TAL27_2020_01_28,50.06666666666666,Red,Outbound to,15,2020-01-28,Midday
TPT_TAL27_2020_01_29,50.05,Red,Outbound to,18,2020-01-29,Evening
TPT_TAL27_2020_01_30,61.03333333333333,Red,Outbound to,17,2020-01-30,Evening
TPT_TAL27_2020_01_31,50.016666666666666,Red,Outbound to,20,2020-01-31,Evening
TPT_TAL27_2020_02_01,50.0,Red,Outbound to,16,2020-02-01,Midday
TPT_TAL27_2020_02_02,49.983333333333334,Red,Outbound to,15,2020-02-02,Midday
TPT_TAL27_2020_02_03,52.016666666666666,Red,Outbound to,16,2020-02-03,Midday
TPT_TAL27_2020_02_04,50.05,Red,Outbound to,16,2020-02-04,Midday
TPT_TAL27_2020_02_05,51.0,Red,Outbound to,17,2020-02-05,Evening
TPT_TAL27_2020_02_06,50.016666666666666,Red,Outbound to,15,2020-02-06,Midday
TPT_TAL27_2020_02_07,50.06666666666666,Red,Outbound to,13,2020-02-07,Midday
TPT_TAL27_2020_02_08,53.05,Red,Outbound to,14,2020-02-08,Midday
TPT_TAL27_2020_02_09,46.03333333333333,Red,Outbound to,14,2020-02-09,Midday
TPT_TAL27_2020_02_10,46.05,Red,Outbound to,14,2020-02-10,Midday
TPT_TAL27_2020_02_11,52.016666666666666,Red,Outbound to,18,2020-02-11,Evening
TPT_TAL27_2020_02_12,47.03333333333333,Red,Outbound to,14,2020-02-12,Midday
TPT_TAL27_2020_02_13,48.05,Red,Outbound to,13,2020-02-13,Midday
TPT_TAL27_2020_02_14,48.13333333333333,Red,Outbound to,14,2020-02-14,Midday
TPT_TAL27_2020_02_15,48.016666666666666,Red,Outbound to,19,2020-02-15,Evening
TPT_TAL27_2020_02_16,49.05,Red,Outbound to,14,2020-02-16,Midday
TPT_TAL27_2020_02_17,49.016666666666666,Red,Outbound to,14,2020-02-17,Midday
TPT_TAL27_2020_02_18,50.05,Red,Outbound to,14,2020-02-18,Midday
TPT_TAL27_2020_02_19,53.083333333333336,Red,Outbound to,16,2020-02-19,Midday
TPT_TAL27_2020_02_20,50.266666666666666,Red,Outbound to,15,2020-02-20,Midday
TPT_TAL27_2020_02_21,50.96666666666667,Red,Outbound to,13,2020-02-21,Midday
TPT_TAL27_2020_02_22,48.016666666666666,Red,Outbound to,16,2020-02-22,Midday
TPT_TAL27_2020_02_23,48.016666666666666,Red,Outbound to,13,2020-02-23,Midday
TPT_TAL27_2020_02_24,49.083333333333336,Red,Outbound to,16,2020-02-24,Midday
TPT_TAL27_2020_02_25,50.05,Red,Outbound to,17,2020-02-25,Evening
TPT_TAL27_2020_02_26,52.05,Red,Outbound to,13,2020-02-26,Midday
TPT_TAL27_2020_02_27,46.03333333333333,Red,Outbound to,14,2020-02-27,Midday
TPT_TAL27_2020_02_28,50.05,Red,Outbound to,15,2020-02-28,Midday
TPT_TAL27_2020_03_02,47.06666666666666,Red,Outbound to,14,2020-03-02,Midday
TPT_TAL27_2020_03_03,48.03333333333333,Red,Outbound to,18,2020-03-03,Evening
TPT_TAL27_2020_03_04,47.083333333333336,Red,Outbound to,14,2020-03-04,Midday
TPT_TAL27_2020_03_05,49.916666666666664,Red,Outbound to,14,2020-03-05,Midday
TPT_TAL27_2020_03_06,50.03333333333333,Red,Outbound to,14,2020-03-06,Midday
TPT_TAL27_2020_03_07,50.03333333333333,Red,Outbound to,16,2020-03-07,Midday
TPT_TAL27_2020_03_08,47.983333333333334,Red,Outbound to,14,2020-03-08,Midday
TPT_TAL27_2020_03_09,50.016666666666666,Red,Outbound to,16,2020-03-09,Midday
TPT_TAL27_2020_03_10,47.05,Red,Outbound to,14,2020-03-10,Midday
TPT_TAL27_2020_03_11,50.03333333333333,Red,Outbound to,14,2020-03-11,Midday
TPT_TAL27_2020_03_12,48.016666666666666,Red,Outbound to,14,2020-03-12,Midday
TPT_TAL27_2020_03_13,47.03333333333333,Red,Outbound to,13,2020-03-13,Midday
TPT_TAL27_2020_03_14,50.03333333333333,Red,Outbound to,16,2020-03-14,Midday
TPT_TAL27_2020_03_15,48.983333333333334,Red,Outbound to,13,2020-03-15,Midday
TPT_TAL27_2020_03_16,46.083333333333336,Red,Outbound to,13,2020-03-16,Midday
TPT_TAL27_2020_03_17,48.03333333333333,Red,Outbound to,13,2020-03-17,Midday
TPT_TAL27_2020_03_18,48.016666666666666,Red,Outbound to,16,2020-03-18,Midday
TPT_TAL27_2020_03_19,44.03333333333333,Red,Outbound to,13,2020-03-19,Midday
TPT_TAL27_2020_03_20,48.016666666666666,Red,Outbound to,13,2020-03-20,Midday
TPT_TAL28_2020_01_20,49.016666666666666,Red,Outbound to,19,2020-01-20,Evening
TPT_TAL28_2020_01_21,48.03333333333333,Red,Outbound to,15,2020-01-21,Midday
TPT_TAL28_2020_01_22,52.03333333333333,Red,Outbound to,16,2020-01-22,Midday
TPT_TAL28_2020_01_23,50.083333333333336,Red,Outbound to,15,2020-01-23,Midday
TPT_TAL28_2020_01_24,50.016666666666666,Red,Outbound to,14,2020-01-24,Midday
TPT_TAL28_2020_01_25,50.03333333333333,Red,Outbound to,16,2020-01-25,Midday
TPT_TAL28_2020_01_26,50.0,Red,Outbound to,13,2020-01-26,Midday
TPT_TAL28_2020_01_27,50.0,Red,Outbound to,14,2020-01-27,Midday
TPT_TAL28_2020_01_28,52.03333333333333,Red,Outbound to,16,2020-01-28,Midday
TPT_TAL28_2020_01_29,48.016666666666666,Red,Outbound to,19,2020-01-29,Evening
TPT_TAL28_2020_01_30,52.03333333333333,Red,Outbound to,17,2020-01-30,Evening
TPT_TAL28_2020_01_31,49.05,Red,Outbound to,20,2020-01-31,Evening
TPT_TAL28_2020_02_01,46.05,Red,Outbound to,16,2020-02-01,Midday
TPT_TAL28_2020_02_02,48.03333333333333,Red,Outbound to,15,2020-02-02,Midday
TPT_TAL28_2020_02_03,48.06666666666666,Red,Outbound to,16,2020-02-03,Midday
TPT_TAL28_2020_02_04,46.0,Red,Outbound to,16,2020-02-04,Midday
TPT_TAL28_2020_02_05,51.03333333333333,Red,Outbound to,17,2020-02-05,Evening
TPT_TAL28_2020_02_06,50.03333333333333,Red,Outbound to,15,2020-02-06,Midday
TPT_TAL28_2020_02_07,51.03333333333333,Red,Outbound to,14,2020-02-07,Midday
TPT_TAL28_2020_02_08,48.06666666666667,Red,Outbound to,14,2020-02-08,Midday
TPT_TAL28_2020_02_09,48.05,Red,Outbound to,14,2020-02-09,Midday
TPT_TAL28_2020_02_10,46.05,Red,Outbound to,14,2020-02-10,Midday
TPT_TAL28_2020_02_11,50.0,Red,Outbound to,18,2020-02-11,Evening
TPT_TAL28_2020_02_12,46.016666666666666,Red,Outbound to,15,2020-02-12,Midday
TPT_TAL28_2020_02_13,48.05,Red,Outbound to,14,2020-02-13,Midday
TPT_TAL28_2020_02_14,46.05,Red,Outbound to,15,2020-02-14,Midday
TPT_TAL28_2020_02_15,48.05,Red,Outbound to,19,2020-02-15,Evening
TPT_TAL28_2020_02_16,48.016666666666666,Red,Outbound to,14,2020-02-16,Midday
TPT_TAL28_2020_02_17,48.016666666666666,Red,Outbound to,14,2020-02-17,Midday
TPT_TAL28_2020_02_18,48.05,Red,Outbound to,15,2020-02-18,Midday
TPT_TAL28_2020_02_19,56.03333333333333,Red,Outbound to,17,2020-02-19,Evening
TPT_TAL28_2020_02_20,50.25,Red,Outbound to,15,2020-02-20,Midday
TPT_TAL28_2020_02_21,47.06666666666666,Red,Outbound to,14,2020-02-21,Midday
TPT_TAL28_2020_02_22,49.016666666666666,Red,Outbound to,16,2020-02-22,Midday
TPT_TAL28_2020_02_23,51.983333333333334,Red,Outbound to,14,2020-02-23,Midday
TPT_TAL28_2020_02_24,50.03333333333333,Red,Outbound to,16,2020-02-24,Midday
TPT_TAL28_2020_02_25,47.016666666666666,Red,Outbound to,18,2020-02-25,Evening
TPT_TAL28_2020_02_26,50.06666666666667,Red,Outbound to,13,2020-02-26,Midday
TPT_TAL28_2020_02_27,48.05,Red,Outbound to,14,2020-02-27,Midday
TPT_TAL28_2020_02_28,52.03333333333333,Red,Outbound to,15,2020-02-28,Midday
TPT_TAL28_2020_03_02,48.016666666666666,Red,Outbound to,14,2020-03-02,Midday
TPT_TAL28_2020_03_03,51.96666666666667,Red,Outbound to,18,2020-03-03,Evening
TPT_TAL28_2020_03_04,47.03333333333333,Red,Outbound to,14,2020-03-04,Midday
TPT_TAL28_2020_03_05,48.0,Red,Outbound to,15,2020-03-05,Midday
TPT_TAL28_2020_03_06,51.05,Red,Outbound to,15,2020-03-06,Midday
TPT_TAL28_2020_03_07,50.03333333333333,Red,Outbound to,16,2020-03-07,Midday
TPT_TAL28_2020_03_08,48.0,Red,Outbound to,14,2020-03-08,Midday
TPT_TAL28_2020_03_09,51.06666666666666,Red,Outbound to,17,2020-03-09,Evening
TPT_TAL28_2020_03_10,47.05,Red,Outbound to,14,2020-03-10,Midday
TPT_TAL28_2020_03_11,47.983333333333334,Red,Outbound to,14,2020-03-11,Midday
TPT_TAL28_2020_03_12,48.03333333333333,Red,Outbound to,14,2020-03-12,Midday
TPT_TAL28_2020_03_13,49.03333333333333,Red,Outbound to,13,2020-03-13,Midday
TPT_TAL28_2020_03_14,49.016666666666666,Red,Outbound to,16,2020-03-14,Midday
TPT_TAL28_2020_03_15,48.0,Red,Outbound to,13,2020-03-15,Midday
TPT_TAL28_2020_03_16,45.06666666666666,Red,Outbound to,14,2020-03-16,Midday
TPT_TAL28_2020_03_17,46.016666666666666,Red,Outbound to,14,2020-03-17,Midday
TPT_TAL28_2020_03_18,48.016666666666666,Red,Outbound to,16,2020-03-18,Midday
TPT_TAL28_2020_03_19,48.05,Red,Outbound to,13,2020-03-19,Midday
TPT_TAL28_2020_03_20,46.05,Red,Outbound to,14,2020-03-20,Midday
TPT_TAL29_2020_01_20,49.05,Red,Outbound to,19,2020-01-20,Evening
TPT_TAL29_2020_01_21,50.06666666666666,Red,Outbound to,15,2020-01-21,Midday
TPT_TAL29_2020_01_22,51.05,Red,Outbound to,17,2020-01-22,Evening
TPT_TAL29_2020_01_23,50.0,Red,Outbound to,15,2020-01-23,Midday
TPT_TAL29_2020_01_24,51.016666666666666,Red,Outbound to,15,2020-01-24,Midday
TPT_TAL29_2020_01_25,52.03333333333333,Red,Outbound to,16,2020-01-25,Midday
TPT_TAL29_2020_01_26,48.03333333333333,Red,Outbound to,13,2020-01-26,Midday
TPT_TAL29_2020_01_27,46.0,Red,Outbound to,14,2020-01-27,Midday
TPT_TAL29_2020_01_28,50.083333333333336,Red,Outbound to,16,2020-01-28,Midday
TPT_TAL29_2020_01_29,50.03333333333333,Red,Outbound to,19,2020-01-29,Evening
TPT_TAL29_2020_01_30,52.03333333333333,Red,Outbound to,17,2020-01-30,Evening
TPT_TAL29_2020_01_31,49.03333333333333,Red,Outbound to,21,2020-01-31,Night
TPT_TAL29_2020_02_01,50.03333333333333,Red,Outbound to,17,2020-02-01,Evening
TPT_TAL29_2020_02_02,48.03333333333333,Red,Outbound to,15,2020-02-02,Midday
TPT_TAL29_2020_02_03,50.05,Red,Outbound to,16,2020-02-03,Midday
TPT_TAL29_2020_02_04,51.0,Red,Outbound to,17,2020-02-04,Evening
TPT_TAL29_2020_02_05,50.05,Red,Outbound to,17,2020-02-05,Evening
TPT_TAL29_2020_02_06,49.03333333333333,Red,Outbound to,16,2020-02-06,Midday
TPT_TAL29_2020_02_07,50.1,Red,Outbound to,14,2020-02-07,Midday
TPT_TAL29_2020_02_08,49.05,Red,Outbound to,15,2020-02-08,Midday
TPT_TAL29_2020_02_09,48.03333333333333,Red,Outbound to,14,2020-02-09,Midday
TPT_TAL29_2020_02_10,47.983333333333334,Red,Outbound to,15,2020-02-10,Midday
TPT_TAL29_2020_02_11,49.016666666666666,Red,Outbound to,18,2020-02-11,Evening
TPT_TAL29_2020_02_12,47.05,Red,Outbound to,15,2020-02-12,Midday
TPT_TAL29_2020_02_13,49.05,Red,Outbound to,14,2020-02-13,Midday
TPT_TAL29_2020_02_14,50.03333333333333,Red,Outbound to,15,2020-02-14,Midday
TPT_TAL29_2020_02_15,48.03333333333333,Red,Outbound to,20,2020-02-15,Evening
TPT_TAL29_2020_02_16,50.05,Red,Outbound to,14,2020-02-16,Midday
TPT_TAL29_2020_02_17,47.016666666666666,Red,Outbound to,14,2020-02-17,Midday
TPT_TAL29_2020_02_18,50.016666666666666,Red,Outbound to,15,2020-02-18,Midday
TPT_TAL29_2020_02_19,52.833333333333336,Red,Outbound to,18,2020-02-19,Evening
TPT_TAL29_2020_02_20,49.2,Red,Outbound to,16,2020-02-20,Midday
TPT_TAL29_2020_02_21,48.0,Red,Outbound to,14,2020-02-21,Midday
TPT_TAL29_2020_02_22,46.03333333333333,Red,Outbound to,17,2020-02-22,Evening
TPT_TAL29_2020_02_23,48.03333333333333,Red,Outbound to,14,2020-02-23,Midday
TPT_TAL29_2020_02_24,52.1,Red,Outbound to,16,2020-02-24,Midday
TPT_TAL29_2020_02_25,48.05,Red,Outbound to,19,2020-02-25,Evening
TPT_TAL29_2020_02_26,52.03333333333333,Red,Outbound to,15,2020-02-26,Midday
TPT_TAL29_2020_02_27,48.03333333333333,Red,Outbound to,14,2020-02-27,Midday
TPT_TAL29_2020_02_28,51.03333333333333,Red,Outbound to,16,2020-02-28,Midday
TPT_TAL29_2020_03_02,51.983333333333334,Red,Outbound to,15,2020-03-02,Midday
TPT_TAL29_2020_03_03,51.016666666666666,Red,Outbound to,18,2020-03-03,Evening
TPT_TAL29_2020_03_04,50.016666666666666,Red,Outbound to,14,2020-03-04,Midday
TPT_TAL29_2020_03_05,48.016666666666666,Red,Outbound to,15,2020-03-05,Midday
TPT_TAL29_2020_03_06,49.06666666666666,Red,Outbound to,15,2020-03-06,Midday
TPT_TAL29_2020_03_07,50.03333333333333,Red,Outbound to,17,2020-03-07,Evening
TPT_TAL29_2020_03_08,48.983333333333334,Red,Outbound to,14,2020-03-08,Midday
TPT_TAL29_2020_03_09,48.06666666666667,Red,Outbound to,17,2020-03-09,Evening
TPT_TAL29_2020_03_10,49.0,Red,Outbound to,15,2020-03-10,Midday
TPT_TAL29_2020_03_11,47.06666666666666,Red,Outbound to,14,2020-03-11,Midday
TPT_TAL29_2020_03_12,44.03333333333333,Red,Outbound to,14,2020-03-12,Midday
TPT_TAL29_2020_03_13,48.03333333333333,Red,Outbound to,14,2020-03-13,Midday
TPT_TAL29_2020_03_14,49.06666666666666,Red,Outbound to,17,2020-03-14,Evening
TPT_TAL29_2020_03_15,47.0,Red,Outbound to,13,2020-03-15,Midday
TPT_TAL29_2020_03_16,45.03333333333333,Red,Outbound to,14,2020-03-16,Midday
TPT_TAL29_2020_03_17,49.03333333333333,Red,Outbound to,14,2020-03-17,Midday
TPT_TAL29_2020_03_18,50.016666666666666,Red,Outbound to,16,2020-03-18,Midday
TPT_TAL29_2020_03_19,48.03333333333333,Red,Outbound to,13,2020-03-19,Midday
TPT_TAL29_2020_03_20,50.05,Red,Outbound to,14,2020-03-20,Midday
TPT_TAL30_2020_01_20,49.03333333333333,Red,Outbound to,19,2020-01-20,Evening
TPT_TAL30_2020_01_21,54.03333333333333,Red,Outbound to,16,2020-01-21,Midday
TPT_TAL30_2020_01_22,52.05,Red,Outbound to,18,2020-01-22,Evening
TPT_TAL30_2020_01_23,50.03333333333333,Red,Outbound to,16,2020-01-23,Midday
TPT_TAL30_2020_01_24,52.05,Red,Outbound to,15,2020-01-24,Midday
TPT_TAL30_2020_01_25,48.05,Red,Outbound to,16,2020-01-25,Midday
TPT_TAL30_2020_01_26,49.016666666666666,Red,Outbound to,13,2020-01-26,Midday
TPT_TAL30_2020_01_27,50.083333333333336,Red,Outbound to,15,2020-01-27,Midday
TPT_TAL30_2020_01_28,54.06666666666666,Red,Outbound to,17,2020-01-28,Evening
TPT_TAL30_2020_01_29,47.016666666666666,Red,Outbound to,19,2020-01-29,Evening
TPT_TAL30_2020_01_30,52.0,Red,Outbound to,18,2020-01-30,Evening
TPT_TAL30_2020_01_31,51.05,Red,Outbound to,21,2020-01-31,Night
TPT_TAL30_2020_02_01,49.016666666666666,Red,Outbound to,18,2020-02-01,Evening
TPT_TAL30_2020_02_02,48.03333333333333,Red,Outbound to,15,2020-02-02,Midday
TPT_TAL30_2020_02_03,51.016666666666666,Red,Outbound to,17,2020-02-03,Evening
TPT_TAL30_2020_02_04,52.06666666666666,Red,Outbound to,17,2020-02-04,Evening
TPT_TAL30_2020_02_05,51.016666666666666,Red,Outbound to,18,2020-02-05,Evening
TPT_TAL30_2020_02_06,51.016666666666666,Red,Outbound to,17,2020-02-06,Evening
TPT_TAL30_2020_02_07,48.983333333333334,Red,Outbound to,14,2020-02-07,Midday
TPT_TAL30_2020_02_08,49.05,Red,Outbound to,15,2020-02-08,Midday
TPT_TAL30_2020_02_09,46.05,Red,Outbound to,14,2020-02-09,Midday
TPT_TAL30_2020_02_10,50.0,Red,Outbound to,15,2020-02-10,Midday
TPT_TAL30_2020_02_11,47.06666666666666,Red,Outbound to,18,2020-02-11,Evening
TPT_TAL30_2020_02_12,49.05,Red,Outbound to,15,2020-02-12,Midday
TPT_TAL30_2020_02_13,52.03333333333333,Red,Outbound to,15,2020-02-13,Midday
TPT_TAL30_2020_02_14,48.05,Red,Outbound to,15,2020-02-14,Midday
TPT_TAL30_2020_02_15,45.016666666666666,Red,Outbound to,20,2020-02-15,Evening
TPT_TAL30_2020_02_16,49.1,Red,Outbound to,15,2020-02-16,Midday
TPT_TAL30_2020_02_17,50.0,Red,Outbound to,15,2020-02-17,Midday
TPT_TAL30_2020_02_18,51.11666666666667,Red,Outbound to,15,2020-02-18,Midday
TPT_TAL30_2020_02_19,50.016666666666666,Red,Outbound to,18,2020-02-19,Evening
TPT_TAL30_2020_02_20,50.016666666666666,Red,Outbound to,18,2020-02-20,Evening
