Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
RIA,MUS,Inbound to,Red,Night,4.277996026178613
RIA,MUS,Inbound to,Red,Evening,3.7764008928745505
CHA,DAW,Inbound to,Green,Morning,3.6062445840513924
CHA,STS,Inbound to,Green,Night,3.5473190189525132
DOM,TRY,Outbound to,Green,Morning,3.5355339059327378
CPK,BAW,Outbound to,Green,Morning,3.5237487929129623
KYL,BEL,Outbound to,Red,Evening,3.511963679893186
HAR,MIL,Outbound to,Green,Morning,3.511963679893186
MIL,CHA,Inbound to,Green,Morning,3.4809720864532463
ABB,SDK,Inbound to,Red,Morning,3.247007775835538
FET,RED,Inbound to,Red,Morning,3.1799866060747513
JAM,FOU,Inbound to,Red,Midday,3.0641444942237106
RED,BLA,Inbound to,Red,Morning,3.0059662894539136
DAW,OUP,Inbound to,Green,Evening,3.000061727760009
ABB,SDK,Inbound to,Red,Evening,2.88825475357239
KYL,KIN,Outbound to,Red,Midday,2.8571957831818984
FET,FOR,Outbound to,Red,Morning,2.8284271247461903
STS,OGP,Inbound to,Green,Morning,2.63000844950058
KIN,BLU,Inbound to,Red,Evening,2.626855605161877
RIA,MUS,Inbound to,Red,Midday,2.588770128141103
JAM,FOU,Inbound to,Red,Morning,2.550639618472
CVN,KIN,Inbound to,Red,Evening,2.4912253418154897
COO,KIN,Inbound to,Red,Night,2.4912253418154897
MUS,ABB,Inbound to,Red,Morning,2.480766290662804
JAM,GOL,Outbound to,Red,Evening,2.446348828376867
BAW,CHE,Outbound to,Green,Morning,2.4441555934216357
DAW,HAR,Outbound to,Green,Morning,2.433510147527391
RIA,MUS,Inbound to,Red,Morning,2.4178085671959724
CPK,LEO,Outbound to,Green,Morning,2.399991649484973
STI,GLE,Outbound to,Green,Midday,2.3945591703865805
KYL,GOL,Inbound to,Red,Midday,2.3869608383084473
GLE,BAW,Outbound to,Green,Morning,2.38608191528854
GLE,BAW,Outbound to,Green,Midday,2.347674183968907
CHA,STS,Inbound to,Green,Morning,2.315639516251904
KIL,CPK,Outbound to,Green,Midday,2.314227332858237
HEU,RIA,Outbound to,Red,Midday,2.3127343069822426
CHA,MIL,Outbound to,Green,Evening,2.3047254194934506
KIN,HOS,Outbound to,Red,Morning,2.297148254123431
RAN,STS,Inbound to,Green,Morning,2.2878244129031073
GAL,CCK,Outbound to,Green,Morning,2.283483756988056
BAW,LAU,Outbound to,Green,Midday,2.2811643865445337
MUS,ABB,Inbound to,Red,Midday,2.263106535297786
WES,OUP,Inbound to,Green,Evening,2.2456707853377806
ABB,MYS,Inbound to,Red,Midday,2.2436593721759857
LEO,CCK,Outbound to,Green,Morning,2.2422345977462914
DUN,STI,Outbound to,Green,Evening,2.2336857101776544
WIN,KIL,Outbound to,Green,Morning,2.233302241490395
WES,OUP,Inbound to,Green,Morning,2.202670493053808
LEO,CPK,Inbound to,Green,Morning,2.1802459086585215
FET,KIN,Inbound to,Red,Evening,2.1719717534542964
TRY,STS,Outbound to,Green,Midday,2.162568239128858
FAT,MUS,Inbound to,Red,Midday,2.1461808766214903
HEU,SUI,Outbound to,Red,Morning,2.144890569599194
BEL,RED,Inbound to,Red,Morning,2.1429042493838852
BEE,WIN,Outbound to,Green,Evening,2.139778645407477
KIN,KYL,Inbound to,Red,Morning,2.1377446773395707
RED,BLA,Inbound to,Red,Night,2.1331054565794187
MAR,HAR,Outbound to,Green,Morning,2.1331054565794183
BLU,GOL,Inbound to,Red,Evening,2.1254543334551848
DAW,OGP,Inbound to,Green,Evening,2.121320343559643
DAW,STS,Inbound to,Green,Evening,2.1213203435596424
RED,COO,Outbound to,Red,Midday,2.1213203435596424
COW,BAL,Outbound to,Green,Morning,2.1213203435596424
COW,DUN,Outbound to,Green,Night,2.1095352305398665
FAT,SMI,Inbound to,Red,Morning,2.1095352305398665
GLE,CCK,Outbound to,Green,Morning,2.097750117520091
OUP,PHI,Inbound to,Green,Morning,2.097750117520091
WIN,KIL,Outbound to,Green,Midday,2.08830868539799
MAR,STS,Outbound to,Green,Morning,2.082746584040731
FOU,MYS,Inbound to,Red,Evening,2.0741798914805396
BRI,CCK,Inbound to,Green,Morning,2.073080325756105
RAN,DUN,Outbound to,Green,Morning,2.0623947784607637
RED,BLA,Inbound to,Red,Midday,2.060111673983373
KYL,DRI,Inbound to,Red,Midday,2.0594458425659594
ABB,MYS,Inbound to,Red,Morning,2.0380172423522853
BAW,CHE,Outbound to,Green,Midday,2.0275252316519468
SAN,BAL,Inbound to,Green,Morning,2.023040509044386
DAW,OUP,Inbound to,Green,Morning,2.0191890130646173
KIN,KYL,Inbound to,Red,Night,2.0083390963495
FET,KIN,Inbound to,Red,Midday,2.001155802508329
DRI,FAT,Inbound to,Red,Midday,1.9479261639948522
ABB,SDK,Inbound to,Red,Midday,1.9376173670631354
JAM,SMI,Inbound to,Red,Morning,1.936804510185177
WES,OUP,Inbound to,Green,Night,1.9121397203319894
BEL,RED,Inbound to,Red,Evening,1.910433156062024
DAW,OGP,Inbound to,Green,Morning,1.9051029912812383
JAM,SMI,Inbound to,Red,Midday,1.9002630763377237
WIN,KIL,Outbound to,Green,Evening,1.8997319499027967
BEL,CIT,Outbound to,Red,Evening,1.8848997910292795
DAW,OGP,Inbound to,Green,Night,1.8717873711944324
OGP,DOM,Inbound to,Green,Morning,1.8400752838397068
FAT,MUS,Inbound to,Red,Morning,1.8122776078563292
OGP,DOM,Inbound to,Green,Evening,1.8112457346012194
SAN,BAL,Inbound to,Green,Evening,1.8098957904969941
BEE,WIN,Outbound to,Green,Morning,1.8032308121503544
CHA,COW,Outbound to,Green,Morning,1.794820741788746
BLU,GOL,Inbound to,Red,Morning,1.7935761842901323
SAN,GAL,Outbound to,Green,Midday,1.7913371790059203
GDK,JER,Outbound to,Red,Morning,1.7854446224960325
KYL,GOL,Inbound to,Red,Morning,1.7795520659861446
MAR,DAW,Outbound to,Green,Morning,1.775718649729481
PAR,TRY,Outbound to,Green,Morning,1.7745478882286227
LEO,CCK,Outbound to,Green,Midday,1.7695813485395586
CCK,LEO,Inbound to,Green,Morning,1.766066022981832
STS,CHA,Outbound to,Green,Night,1.7562850101953946
STS,WES,Inbound to,Green,Morning,1.751576029778449
ABB,GDK,Inbound to,Red,Midday,1.749861807478184
MAR,DAW,Outbound to,Green,Evening,1.742148508626096
CHA,COW,Outbound to,Green,Midday,1.7338874648433042
SMI,ABB,Inbound to,Red,Morning,1.731665483908984
DOM,CAB,Inbound to,Green,Night,1.7180311779551
KIN,FET,Outbound to,Red,Evening,1.7057456610055406
TRY,STS,Outbound to,Green,Evening,1.7007492338891785
STI,GLE,Outbound to,Green,Evening,1.7000934356696265
ABB,MYS,Inbound to,Red,Evening,1.6823199755517835
HEU,RIA,Outbound to,Red,Morning,1.6794261586096073
BEL,HOS,Outbound to,Red,Morning,1.6545978287651728
BLA,RIA,Inbound to,Red,Evening,1.6536155673083281
OGP,BRD,Inbound to,Green,Morning,1.6342089489685487
OGP,WES,Inbound to,Green,Evening,1.6308087878830655
BEE,WIN,Outbound to,Green,Midday,1.6303159210946867
OUP,PHI,Inbound to,Green,Night,1.6231756140584648
JER,MUS,Outbound to,Red,Morning,1.6194635028419249
TRY,STS,Outbound to,Green,Morning,1.6170274974931016
HEU,RIA,Outbound to,Red,Evening,1.6112142740099116
ABB,GDK,Inbound to,Red,Evening,1.6089699946742684
BAW,LAU,Outbound to,Green,Morning,1.6002309670724273
TRY,MAR,Outbound to,Green,Evening,1.5965346999789198
STS,CHA,Outbound to,Green,Morning,1.5942152752207057
STS,WES,Inbound to,Green,Night,1.5602706317957935
KIN,COO,Outbound to,Red,Evening,1.543012338645859
BEL,RED,Inbound to,Red,Night,1.5421245566257442
ABB,GDK,Inbound to,Red,Morning,1.5415825664740972
TRY,HAR,Outbound to,Green,Morning,1.5338756237830715
BUS,JER,Outbound to,Red,Evening,1.5257360093968975
KIL,GLE,Outbound to,Green,Morning,1.5240054437542514
BRD,PAR,Outbound to,Green,Morning,1.51843608629015
BLU,RED,Outbound to,Red,Morning,1.516087373704109
BAW,CHE,Outbound to,Green,Evening,1.51174839261212
LEO,LAU,Outbound to,Green,Midday,1.5111928082490678
OGP,WES,Inbound to,Green,Night,1.5093535530644067
KYL,DRI,Inbound to,Red,Morning,1.508258968042377
DAW,HAR,Outbound to,Green,Evening,1.4976427058992088
BAW,LAU,Outbound to,Green,Evening,1.4946703228650249
SUI,JAM,Inbound to,Red,Morning,1.4940338344946607
CHE,LAU,Outbound to,Green,Evening,1.4926941997087386
SUI,JAM,Inbound to,Red,Midday,1.4863374460902388
BEL,RED,Inbound to,Red,Midday,1.4862766750197458
LEO,CCK,Outbound to,Green,Evening,1.4813971591093609
OUP,PHI,Inbound to,Green,Evening,1.4811179249753383
OGP,DOM,Inbound to,Green,Night,1.4674559902510496
CPK,KIL,Inbound to,Green,Morning,1.461005488366501
FOU,GDK,Inbound to,Red,Evening,1.4585385318376929
KIN,KYL,Inbound to,Red,Evening,1.457030135172807
RED,BLU,Inbound to,Red,Evening,1.4561126050460398
RED,BEL,Outbound to,Red,Evening,1.4472971341605287
FOU,GDK,Inbound to,Red,Midday,1.4458742912909124
CCK,CHE,Outbound to,Green,Evening,1.4457206767596127
DUN,STI,Outbound to,Green,Morning,1.4447574216138428
RED,BLU,Inbound to,Red,Midday,1.4406318849208823
KIN,BLU,Inbound to,Red,Midday,1.4377837884126465
BLA,RIA,Inbound to,Red,Night,1.4377837884126465
OGP,PHI,Inbound to,Green,Morning,1.4259986753928708
SMI,JER,Outbound to,Red,Evening,1.4259986753928708
FOU,HEU,Outbound to,Red,Evening,1.4259986753928704
SMI,ABB,Inbound to,Red,Midday,1.4239998189495588
RED,BLU,Inbound to,Red,Morning,1.417256422760134
KIL,WIN,Inbound to,Green,Morning,1.4144999770891427
CPK,SAN,Outbound to,Green,Midday,1.4142381144787621
JAM,FOU,Inbound to,Red,Evening,1.4142135623730951
STI,GAL,Outbound to,Green,Morning,1.4142135623730951
STS,BEE,Outbound to,Green,Morning,1.4142135623730951
MUS,RIA,Outbound to,Red,Morning,1.414213562373095
MIL,BAL,Outbound to,Green,Morning,1.41375335251988
RAN,MIL,Outbound to,Green,Morning,1.4125454915145768
CIT,FET,Inbound to,Red,Evening,1.4114553889889012
STI,BAL,Inbound to,Green,Night,1.409309255744021
KIN,RED,Outbound to,Red,Morning,1.4083210058632072
CHA,STS,Inbound to,Green,Evening,1.4024284493533197
CPK,STI,Outbound to,Green,Midday,1.4024284493533192
BLA,KYL,Inbound to,Red,Morning,1.4024284493533192
PAR,DOM,Outbound to,Green,Evening,1.4024284493533192
GAL,CCK,Outbound to,Green,Midday,1.4024284493533192
HOS,BEL,Outbound to,Red,Morning,1.4024284493533192
GDK,JER,Outbound to,Red,Evening,1.4024284493533192
FET,FOR,Outbound to,Red,Midday,1.402428449353319
FET,FOR,Outbound to,Red,Evening,1.3963934886732001
FOU,MYS,Inbound to,Red,Morning,1.3906433363335438
SAN,BAL,Inbound to,Green,Midday,1.3906433363335435
GDK,MYS,Inbound to,Red,Midday,1.3867689725504337
FOR,FET,Inbound to,Red,Evening,1.3788582233137676
BLU,DRI,Inbound to,Red,Evening,1.376835130589935
DRI,KYL,Outbound to,Red,Evening,1.3752841086204777
SAN,GLE,Outbound to,Green,Evening,1.3702536610998373
TRY,HAR,Outbound to,Green,Evening,1.367073110293992
GOL,BLU,Inbound to,Red,Midday,1.3670731102939917
COW,DUN,Outbound to,Green,Morning,1.3631210505810298
BEL,CIT,Outbound to,Red,Midday,1.3611805537841044
CPK,GAL,Outbound to,Green,Morning,1.3515848790201512
KIN,RED,Outbound to,Red,Evening,1.351261515426791
BEL,HOS,Outbound to,Red,Midday,1.3448972694080918
SMI,HEU,Outbound to,Red,Morning,1.3407738191353813
SUI,JAM,Inbound to,Red,Evening,1.3402182738880748
MIL,BAL,Outbound to,Green,Evening,1.3303132316652844
CCK,CHE,Outbound to,Green,Morning,1.3296261838171057
BEE,DUN,Outbound to,Green,Morning,1.3278326584534867
SAN,CPK,Outbound to,Green,Morning,1.3244364498179497
ABB,FOU,Outbound to,Red,Evening,1.3118707494823354
GAL,BAW,Outbound to,Green,Evening,1.283729127061883
CVN,BEL,Inbound to,Red,Morning,1.2829383322673704
FAT,MUS,Inbound to,Red,Evening,1.2807673563838105
GDK,MYS,Inbound to,Red,Evening,1.2803907969787263
SAN,GLE,Outbound to,Green,Morning,1.2780142910874517
ABB,MYS,Inbound to,Red,Night,1.2668275739828747
SUI,BLU,Outbound to,Red,Morning,1.2666712697047842
LAU,BAW,Inbound to,Green,Morning,1.2661618989749908
GDK,MYS,Inbound to,Red,Morning,1.2654454945724634
BLU,SUI,Inbound to,Red,Morning,1.2633271034733522
FOU,ABB,Inbound to,Red,Morning,1.2621928035463967
SAN,CPK,Outbound to,Green,Midday,1.2582016736225266
HAR,RAN,Outbound to,Green,Morning,1.2542293272077536
CVN,BEL,Inbound to,Red,Midday,1.252100647100014
SAN,CPK,Outbound to,Green,Evening,1.24846053467265
COW,CHA,Inbound to,Green,Morning,1.2464181485593835
JAM,SMI,Inbound to,Red,Night,1.2418158001416642
STI,CPK,Outbound to,Green,Morning,1.2368740519640904
DAW,CHA,Outbound to,Green,Morning,1.2297921748862493
GOL,FAT,Inbound to,Red,Midday,1.229506272504289
HAR,DAW,Inbound to,Green,Morning,1.2291775645886143
JAM,MUS,Inbound to,Red,Morning,1.2250049932776401
BLU,RED,Outbound to,Red,Evening,1.219046436508778
SAN,CPK,Outbound to,Green,Night,1.2187733889332328
KIN,BEL,Inbound to,Red,Morning,1.21178244504989
FOU,GDK,Inbound to,Red,Morning,1.2114799529175497
BEL,HOS,Outbound to,Red,Evening,1.211431992767599
PHI,CAB,Inbound to,Green,Evening,1.2096854640197778
SAG,CVN,Inbound to,Red,Evening,1.207653065216135
RED,BLU,Inbound to,Red,Night,1.2062775432191337
CVN,BEL,Inbound to,Red,Evening,1.2035260349323098
MUS,FOU,Inbound to,Red,Morning,1.198314845875619
CCK,CHE,Outbound to,Green,Midday,1.1982403334329417
BLU,GOL,Inbound to,Red,Midday,1.1942054505610227
FET,BEL,Inbound to,Red,Night,1.1888661731993966
STI,CPK,Outbound to,Green,Evening,1.1863902236658181
JAM,MUS,Inbound to,Red,Midday,1.1848720796775143
STS,CHA,Outbound to,Green,Midday,1.1810070760125877
STS,RAN,Outbound to,Green,Morning,1.1757582265956752
SMI,ABB,Inbound to,Red,Evening,1.1741453477524737
CHE,LAU,Outbound to,Green,Morning,1.1740059401910297
BRD,CAB,Inbound to,Green,Evening,1.1729159935718456
BEL,CVN,Outbound to,Red,Evening,1.1697916187985102
JAM,SMI,Inbound to,Red,Evening,1.1693318467435327
KYL,KIN,Outbound to,Red,Morning,1.1656559927972752
STI,GLE,Outbound to,Green,Morning,1.1561880248119303
BLU,RIA,Inbound to,Red,Midday,1.1549410759380276
FOU,HEU,Outbound to,Red,Midday,1.1547005383792517
SAN,GLE,Outbound to,Green,Midday,1.1525169284435763
GOL,FAT,Inbound to,Red,Morning,1.1494370656135708
BAL,STI,Outbound to,Green,Morning,1.143601605970938
BRD,CAB,Inbound to,Green,Morning,1.1389468349375242
CVN,CIT,Inbound to,Red,Evening,1.135455529406264
KIN,KYL,Inbound to,Red,Midday,1.1331596890955977
CPK,GLE,Outbound to,Green,Morning,1.133035813857685
COO,KIN,Outbound to,Red,Morning,1.130674986866662
BRD,GRA,Inbound to,Green,Morning,1.1297300252079634
GDK,SDK,Inbound to,Red,Midday,1.129030018936753
PHI,CAB,Inbound to,Green,Morning,1.128202902279242
DOM,CAB,Inbound to,Green,Evening,1.1267234870003164
KIN,BEL,Inbound to,Red,Evening,1.1263588995562739
BRD,GRA,Inbound to,Green,Night,1.1243411797367961
STI,BAL,Inbound to,Green,Evening,1.123725625758152
STS,CHA,Outbound to,Green,Evening,1.1189701703198578
KIL,SAN,Outbound to,Green,Morning,1.1182550915961555
STS,HAR,Outbound to,Green,Morning,1.1170912755070557
DUN,WIN,Outbound to,Green,Night,1.116334942436052
FOU,ABB,Inbound to,Red,Evening,1.115664512556409
STS,DAW,Outbound to,Green,Evening,1.1154814461792766
FOU,ABB,Inbound to,Red,Midday,1.1142534283546939
BEE,RAN,Outbound to,Green,Morning,1.1125875736923456
GRA,PHI,Inbound to,Green,Morning,1.1119423252454061
GOL,KYL,Outbound to,Red,Evening,1.1093069859401363
BRD,GRA,Inbound to,Green,Evening,1.1086673956445985
OUP,DOM,Inbound to,Green,Morning,1.107122058387153
RED,KYL,Inbound to,Red,Midday,1.1070645303418256
RED,KYL,Inbound to,Red,Morning,1.1052051585207632
OGP,WES,Inbound to,Green,Morning,1.1050509022347623
BLU,DRI,Inbound to,Red,Midday,1.1040226535168507
COW,DUN,Outbound to,Green,Evening,1.1025643510236256
MYS,SDK,Inbound to,Red,Midday,1.1004354675309134
GLE,STI,Inbound to,Green,Morning,1.0985723058183796
SAN,STI,Inbound to,Green,Midday,1.0983340254664553
RED,BEL,Outbound to,Red,Midday,1.0908263968911347
BLU,RED,Outbound to,Red,Midday,1.0875749695803547
HAR,BEE,Outbound to,Green,Morning,1.0866947817097536
KIN,RED,Inbound to,Red,Evening,1.0835661609729421
DRI,RIA,Inbound to,Red,Morning,1.0827431312283995
GRA,PHI,Inbound to,Green,Evening,1.0823095004013286
KYL,BLA,Inbound to,Red,Morning,1.0795424195675987
MUS,FOU,Inbound to,Red,Midday,1.0793781596622538
TRY,DAW,Outbound to,Green,Evening,1.0782669113155965
HAR,CHA,Outbound to,Green,Morning,1.0779992636592206
RED,KYL,Inbound to,Red,Evening,1.0765897088773346
CCK,CHE,Outbound to,Green,Night,1.074531287521012
RED,COO,Outbound to,Red,Evening,1.072445284799597
CPK,LEO,Outbound to,Green,Evening,1.0711502872080556
SUI,DRI,Inbound to,Red,Evening,1.0704824557767083
SAN,STI,Inbound to,Green,Night,1.069612194440529
STS,HAR,Outbound to,Green,Evening,1.0684518825255112
DRI,RIA,Inbound to,Red,Midday,1.0670389500157087
KIN,RED,Inbound to,Red,Night,1.0630014002764412
STS,HAR,Outbound to,Green,Midday,1.0620362464390016
CPK,GAL,Outbound to,Green,Evening,1.0609656749671446
KIL,SAN,Outbound to,Green,Evening,1.059736889760514
MYS,SDK,Inbound to,Red,Evening,1.0578423687686753
KIN,RED,Inbound to,Red,Morning,1.0563815810384447
CPK,SAN,Inbound to,Green,Midday,1.0558971797608707
CPK,SAN,Inbound to,Green,Evening,1.053087291861661
MUS,JAM,Outbound to,Red,Midday,1.0520935621206984
STI,CPK,Outbound to,Green,Midday,1.0512106990266745
STS,HAR,Outbound to,Green,Night,1.051187949309851
DRI,FAT,Inbound to,Red,Morning,1.0494592735266066
SAN,STI,Inbound to,Green,Morning,1.0485689189049736
BAL,STI,Outbound to,Green,Evening,1.047822322892949
MUS,SMI,Inbound to,Red,Morning,1.0459044495491754
TRY,MAR,Outbound to,Green,Morning,1.0456500852707777
CPK,SAN,Inbound to,Green,Morning,1.0452784212203103
STS,DAW,Outbound to,Green,Morning,1.0450365833639563
MIL,DUN,Outbound to,Green,Morning,1.0443813832367754
JAM,MUS,Inbound to,Red,Evening,1.040720293855661
DOM,PHI,Inbound to,Green,Night,1.039897821461622
CHE,CCK,Inbound to,Green,Morning,1.0365608017197991
BEL,COO,Outbound to,Red,Evening,1.0363504976946234
MAR,TRY,Outbound to,Green,Morning,1.0347964384189965
HAR,BEE,Outbound to,Green,Evening,1.034179711819677
DOM,BRD,Inbound to,Green,Morning,1.0339412746987717
OUP,GRA,Inbound to,Green,Night,1.0322666612681823
FOR,CVN,Inbound to,Red,Evening,1.031565161395633
BLA,SUI,Inbound to,Red,Morning,1.0299091850734663
WIN,BAL,Outbound to,Green,Morning,1.029655379565856
SAN,STI,Inbound to,Green,Evening,1.0291509864443698
WES,DAW,Inbound to,Green,Morning,1.0279703003376612
SAN,GAL,Outbound to,Green,Morning,1.027810000832144
MYS,SDK,Inbound to,Red,Morning,1.0274012798111472
ABB,GDK,Inbound to,Red,Night,1.0273948663972021
GOL,BLA,Inbound to,Red,Morning,1.0265966434623028
DAW,STS,Outbound to,Green,Morning,1.0264093235527338
KIN,RED,Inbound to,Red,Midday,1.0242880712934639
GRA,PHI,Inbound to,Green,Midday,1.023511464708662
HAR,CHA,Outbound to,Green,Evening,1.022134584161066
WIN,STI,Outbound to,Green,Morning,1.0213009133235686
RED,KIN,Outbound to,Red,Evening,1.0200993466887638
TRY,DAW,Outbound to,Green,Midday,1.0198927003197367
CON,BUS,Outbound to,Red,Morning,1.0191626907961089
JAM,RIA,Inbound to,Red,Morning,1.016435930760815
BEL,COO,Outbound to,Red,Morning,1.0158989525796316
BEL,KIN,Inbound to,Red,Evening,1.0149086151385829
GLE,BAW,Outbound to,Green,Evening,1.0142373681984589
BRD,GRA,Inbound to,Green,Midday,1.014213197629533
MUS,FOU,Inbound to,Red,Evening,1.0122976960672125
ABB,BUS,Inbound to,Red,Morning,1.0094365382688568
CPK,SAN,Inbound to,Green,Night,1.0091639951582092
SMI,GDK,Inbound to,Red,Morning,1.0079859768228885
MUS,SMI,Inbound to,Red,Midday,1.0062665026905575
STI,BAL,Inbound to,Green,Morning,1.0055462240335342
SMI,HEU,Outbound to,Red,Midday,1.0051438692312786
RED,KIN,Outbound to,Red,Morning,1.0027540971320144
BLU,SUI,Inbound to,Red,Midday,1.0023048785487627
DOM,PHI,Inbound to,Green,Morning,1.0008210380056366
JAM,HEU,Outbound to,Red,Midday,1.0000462952246723
MUS,JAM,Outbound to,Red,Evening,0.9996506956799602
BRD,CAB,Inbound to,Green,Night,0.9983681506467041
DAW,STS,Outbound to,Green,Evening,0.9978753176048462
GLE,LEO,Outbound to,Green,Morning,0.9965316161980396
TAL,HOS,Inbound to,Red,Evening,0.995705739295109
STI,BAL,Inbound to,Green,Midday,0.9950016435842827
MAR,TRY,Outbound to,Green,Midday,0.9949325580453019
HAR,COW,Outbound to,Green,Morning,0.9939251409915215
SUI,BLA,Inbound to,Red,Morning,0.9917717031207894
JAM,DRI,Outbound to,Red,Morning,0.9917717031207893
KIN,COO,Outbound to,Red,Morning,0.9916046789257447
BAW,LEO,Outbound to,Green,Morning,0.9915062250672113
KYL,KIN,Outbound to,Red,Evening,0.988035429918412
TRY,DAW,Outbound to,Green,Morning,0.9876086843571971
JER,SMI,Outbound to,Red,Midday,0.9873897521766949
GDK,SDK,Inbound to,Red,Morning,0.986753261104907
CPK,GLE,Outbound to,Green,Midday,0.9867314983626531
BAL,MIL,Inbound to,Green,Night,0.9863301791095225
MAR,TRY,Outbound to,Green,Evening,0.9862236863507765
HAR,STS,Outbound to,Green,Midday,0.9858239048885463
ABB,FOU,Outbound to,Red,Morning,0.9852534334458247
CPK,GLE,Outbound to,Green,Evening,0.9846635805186617
BAL,STI,Outbound to,Green,Midday,0.9844924359580162
COO,BEL,Outbound to,Red,Evening,0.9833804131855776
GAL,CPK,Outbound to,Green,Evening,0.9807758644544106
GOL,JAM,Inbound to,Red,Midday,0.9806072020977679
MUS,SMI,Outbound to,Red,Morning,0.9795548875779131
PAR,TRY,Outbound to,Green,Evening,0.9774828549417707
SAG,CIT,Inbound to,Red,Midday,0.9736395983711641
SUI,BLU,Outbound to,Red,Evening,0.9733451990035515
KIL,CPK,Outbound to,Green,Morning,0.9731387305064851
BAL,STI,Outbound to,Green,Night,0.9699031524917617
BRD,CAB,Inbound to,Green,Midday,0.9697645602184485
RED,KYL,Inbound to,Red,Night,0.9685083620731937
BEL,COO,Outbound to,Red,Midday,0.9681517521685642
RED,BEL,Outbound to,Red,Morning,0.9678037320170703
OUP,DOM,Inbound to,Green,Evening,0.9654367840034797
OGP,BRD,Inbound to,Green,Night,0.9647850461036309
KIL,DUN,Outbound to,Green,Evening,0.9628636879026446
GRA,PHI,Inbound to,Green,Night,0.9626152335093242
DOM,BRD,Inbound to,Green,Evening,0.9618473951537362
BEL,KIN,Outbound to,Red,Evening,0.9612962108031545
DOM,PHI,Inbound to,Green,Evening,0.9603951092594833
DAW,STS,Outbound to,Green,Midday,0.9599032053939224
BEL,COO,Outbound to,Red,Night,0.9598116649176212
RED,KIN,Outbound to,Red,Midday,0.9594720029847569
DUN,COW,Inbound to,Green,Morning,0.9555878547512774
FOU,ABB,Inbound to,Red,Night,0.9540242660385534
KIL,SAN,Inbound to,Green,Morning,0.9533930633969041
RAN,MIL,Outbound to,Green,Evening,0.9532959394375642
TPT,SDK,Outbound to,Red,Evening,0.9532425660329622
SMI,FOU,Inbound to,Red,Midday,0.9525421954558936
WES,OGP,Inbound to,Green,Evening,0.9524269414927695
STI,SAN,Outbound to,Green,Evening,0.9523563811642394
OUP,GRA,Inbound to,Green,Morning,0.9519084450044607
RIA,JAM,Outbound to,Red,Evening,0.9502801731107555
DOM,BRD,Inbound to,Green,Night,0.949008201868474
SAN,KIL,Inbound to,Green,Evening,0.9481635694170667
BEL,FET,Outbound to,Red,Morning,0.9478392151039994
HAR,CHA,Outbound to,Green,Midday,0.9477583912144696
RED,BEL,Outbound to,Red,Night,0.947352548870721
DAW,WES,Inbound to,Green,Evening,0.9471508139829998
RED,KIN,Outbound to,Red,Night,0.9469216066040701
LEO,LAU,Outbound to,Green,Evening,0.9461009140033518
KYL,BLA,Inbound to,Red,Midday,0.9457189985347805
JER,SMI,Outbound to,Red,Evening,0.9441482450271713
RIA,GOL,Inbound to,Red,Evening,0.9430545328091329
DAW,STS,Outbound to,Green,Night,0.9429013026664911
OUP,OGP,Inbound to,Green,Evening,0.9410598772307931
MAR,TRY,Outbound to,Green,Night,0.9391755658602198
BAL,STI,Inbound to,Green,Morning,0.9388108120067327
TRY,DAW,Outbound to,Green,Night,0.9381869719379151
WES,OGP,Inbound to,Green,Morning,0.9363795447910772
FAT,SUI,Inbound to,Red,Morning,0.9357819845897418
CPK,SAN,Outbound to,Green,Morning,0.9340415788082481
COO,HOS,Outbound to,Red,Morning,0.9338072466141183
HAR,CHA,Outbound to,Green,Night,0.9328710061909065
SAN,KIL,Inbound to,Green,Midday,0.9311789433617544
CHA,HAR,Inbound to,Green,Night,0.931062830040411
GOL,DRI,Outbound to,Red,Night,0.9286271340124609
SDK,MYS,Inbound to,Red,Midday,0.9278921412225748
HAR,RAN,Outbound to,Green,Evening,0.926071188923024
TPT,SDK,Outbound to,Red,Night,0.9240648364898473
DOM,CAB,Inbound to,Green,Morning,0.9235470389225574
KIL,SAN,Outbound to,Green,Midday,0.9235279674452331
SMI,FOU,Inbound to,Red,Morning,0.9233982358672632
COO,HOS,Outbound to,Red,Evening,0.9230178815544513
LAU,CCK,Outbound to,Green,Midday,0.922944702068831
BAL,WIN,Outbound to,Green,Morning,0.9215245762863887
SAN,KIL,Inbound to,Green,Night,0.9214822005947648
ABB,JER,Outbound to,Red,Morning,0.9211300791377107
CPK,SAN,Outbound to,Green,Evening,0.9209366068538769
CIT,FOR,Outbound to,Red,Evening,0.920348788009973
GAL,BAW,Outbound to,Green,Morning,0.9199073670718363
FOU,MUS,Outbound to,Red,Morning,0.9195802581877811
OGP,OUP,Inbound to,Green,Morning,0.9194975541713649
BRI,CHE,Inbound to,Green,Evening,0.9194003139862098
DAW,WES,Inbound to,Green,Midday,0.9176902250270865
JAM,FAT,Inbound to,Red,Midday,0.9169742920882474
DAW,WES,Inbound to,Green,Night,0.9169639265991534
BLA,BLU,Inbound to,Red,Morning,0.9146494088982721
FET,KIN,Inbound to,Red,Morning,0.9143072945198768
CHA,HAR,Inbound to,Green,Midday,0.9124393829017262
CHA,HAR,Inbound to,Green,Evening,0.9108385486086833
LEO,LAU,Outbound to,Green,Morning,0.90982946499621
CHA,RAN,Outbound to,Green,Morning,0.9097866143963517
