Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
WIN,MIL,Outbound to,Green,Night,0.0034445941040437346
SUI,RIA,Outbound to,Red,Night,0.0034174456662220466
PHI,OUP,Inbound to,Green,Morning,0.0
KIL,WIN,Outbound to,Green,Midday,0.0
FOU,BUS,Inbound to,Red,Midday,0.0
CHA,MIL,Outbound to,Green,Night,0.0
FOR,CIT,Outbound to,Red,Night,0.0
FET,CIT,Inbound to,Red,Evening,0.0
SAN,GLE,Inbound to,Green,Midday,0.0
RED,KYL,Outbound to,Red,Night,0.0
RIA,BLA,Inbound to,Red,Midday,0.0
WIN,KIL,Inbound to,Green,Midday,0.0
BAL,MIL,Outbound to,Green,Evening,0.0
RIA,BLA,Inbound to,Red,Night,0.0
CHE,BAW,Outbound to,Green,Evening,0.0
GAL,SAN,Inbound to,Green,Midday,0.0
RAN,COW,Inbound to,Green,Evening,0.0
RAN,HAR,Outbound to,Green,Evening,0.0
CIT,SAG,Inbound to,Red,Morning,0.0
CIT,FOR,Inbound to,Red,Night,0.0
BRD,PHI,Outbound to,Green,Night,0.0
BLU,RED,Inbound to,Red,Midday,0.0
KIN,CVN,Inbound to,Red,Midday,0.0
KIN,HOS,Outbound to,Red,Night,0.0
DUN,SAN,Outbound to,Green,Midday,0.0
FOU,HEU,Outbound to,Red,Night,0.0
FOU,JER,Outbound to,Red,Night,0.0
FOU,MUS,Inbound to,Red,Night,0.0
LAU,BRI,Inbound to,Green,Morning,0.0
KYL,SUI,Inbound to,Red,Evening,0.0
MYS,ABB,Inbound to,Red,Midday,0.0
BEL,KYL,Inbound to,Red,Midday,0.0
DRI,RED,Outbound to,Red,Morning,0.0
DRI,RIA,Outbound to,Red,Night,0.0
CPK,KIL,Outbound to,Green,Morning,0.0
OGP,PHI,Inbound to,Green,Night,0.0
PHI,BRO,Outbound to,Green,Evening,0.0
COW,BAL,Inbound to,Green,Morning,0.0
OUP,WES,Inbound to,Green,Midday,0.0
MUS,SMI,Outbound to,Red,Night,0.0
MUS,JER,Outbound to,Red,Morning,0.0
CVN,FET,Outbound to,Red,Night,0.0
STS,CHA,Inbound to,Green,Morning,0.0
GLE,LEO,Inbound to,Green,Morning,0.0
COW,WIN,Inbound to,Green,Night,0.0
COW,CHA,Outbound to,Green,Midday,0.0
JAM,DRI,Outbound to,Red,Midday,0.0
GRA,OGP,Inbound to,Green,Morning,0.0
MUS,FAT,Inbound to,Red,Morning,0.0
MUS,FOU,Outbound to,Red,Evening,0.0
WIN,BAL,Inbound to,Green,Evening,0.0
BEE,CHA,Outbound to,Green,Night,0.0
