Stop,NextStop,Direction,Line,Period,AvgVolatilityMinutes
CHE,CCK,Inbound to,Green,Midday,0.6019582984342108
SUI,FAT,Inbound to,Red,Morning,0.6015092061500588
CPK,GAL,Outbound to,Green,Night,0.6014127352441467
LAU,CHE,Outbound to,Green,Midday,0.6003942604626374
STS,DAW,Outbound to,Green,Evening,0.599305342645074
SMI,MUS,Outbound to,Red,Night,0.5992859713389754
CHE,LAU,Outbound to,Green,Evening,0.5981436315802424
MIL,BEE,Outbound to,Green,Morning,0.5981405502574673
ABB,FOU,Inbound to,Red,Midday,0.5975505609460993
DOM,OUP,Inbound to,Green,Evening,0.5975349008394181
BLU,JAM,Inbound to,Red,Midday,0.5974485374242647
DUN,COW,Outbound to,Green,Evening,0.5967358971217687
HOS,BEL,Outbound to,Red,Midday,0.5964392215237643
TPT,MYS,Outbound to,Red,Evening,0.5962482659701663
GAL,GLE,Inbound to,Green,Morning,0.5961847179081552
CON,ABB,Outbound to,Red,Evening,0.5957298373234127
DRI,FAT,Inbound to,Red,Night,0.5953352021407055
CHE,LAU,Inbound to,Green,Midday,0.5953218128206587
GDK,ABB,Inbound to,Red,Morning,0.5951088614246107
FOU,SMI,Inbound to,Red,Morning,0.5942893304665211
MUS,JAM,Outbound to,Red,Evening,0.5935338156558877
CHE,CCK,Outbound to,Green,Evening,0.5927340317636933
BEE,CHA,Outbound to,Green,Midday,0.5918211997700114
JER,FOU,Outbound to,Red,Morning,0.5918002791458963
WIN,MIL,Inbound to,Green,Night,0.5914250802704412
SDK,GDK,Outbound to,Red,Night,0.5910271291873995
GLE,LEO,Outbound to,Green,Night,0.5888249022685049
BEL,COO,Inbound to,Red,Midday,0.5885161961975074
GAL,LAU,Outbound to,Green,Midday,0.5880540779427604
CHE,LAU,Outbound to,Green,Midday,0.5871682360786881
DUN,MIL,Outbound to,Green,Midday,0.5870516413652461
SAN,DUN,Inbound to,Green,Midday,0.5869727736761196
RED,DRI,Inbound to,Red,Evening,0.5869727736761192
WIN,MIL,Inbound to,Green,Midday,0.5866854364789592
CIT,CVN,Inbound to,Red,Evening,0.5847798146409449
WIN,MIL,Inbound to,Green,Morning,0.584113082927045
MUS,HEU,Outbound to,Red,Night,0.583962039543048
BAW,GAL,Inbound to,Green,Night,0.5838609697507461
ABB,MYS,Outbound to,Red,Morning,0.5826980667867683
DUN,BEE,Inbound to,Green,Midday,0.5822211620007312
OUP,WES,Inbound to,Green,Night,0.582221162000731
DAW,HAR,Inbound to,Green,Morning,0.582221162000731
BLU,GOL,Outbound to,Red,Morning,0.582221162000731
KYL,RIA,Inbound to,Red,Evening,0.5822211620007309
OUP,CAB,Inbound to,Green,Night,0.5822211620007307
WIN,KIL,Inbound to,Green,Midday,0.5822012824902856
PHI,GRA,Inbound to,Green,Midday,0.5808970210994436
DRI,SUI,Inbound to,Red,Midday,0.5806335760300397
WIN,MIL,Inbound to,Green,Evening,0.5805651507852517
LAU,CHE,Outbound to,Green,Night,0.579764821901787
CHE,CCK,Outbound to,Green,Morning,0.5786088188011262
CAB,GRA,Outbound to,Green,Evening,0.5785720463764596
ABB,FOU,Inbound to,Red,Evening,0.5782456110892149
SAN,DUN,Inbound to,Green,Night,0.5775907817054485
BEE,CHA,Outbound to,Green,Night,0.5773502691896258
WIN,BAL,Inbound to,Green,Night,0.5773502691896258
WIN,CHA,Inbound to,Green,Morning,0.5773502691896258
MIL,BEE,Outbound to,Green,Night,0.5773502691896258
HAR,DAW,Outbound to,Green,Midday,0.5773502691896258
KIL,MIL,Inbound to,Green,Night,0.5773502691896257
MYS,GDK,Inbound to,Red,Evening,0.5770021110403114
BRI,LAU,Inbound to,Green,Morning,0.5768985419100644
MUS,HEU,Outbound to,Red,Morning,0.5766019992596434
SDK,GDK,Outbound to,Red,Evening,0.5762316584874612
CCK,LAU,Outbound to,Green,Morning,0.5760178066785266
HAR,STS,Outbound to,Green,Evening,0.5753698407099629
ABB,FOU,Inbound to,Red,Morning,0.5746405935959701
HAR,DAW,Outbound to,Green,Morning,0.5746253193498898
FAT,SUI,Inbound to,Red,Morning,0.5742479141261981
GAL,GLE,Inbound to,Green,Evening,0.5740436938568626
LAU,BRI,Inbound to,Green,Morning,0.5735819140464701
GLE,STI,Inbound to,Green,Night,0.5730873150135934
KIL,GLE,Outbound to,Green,Midday,0.5729027776094234
DRI,BLA,Inbound to,Red,Midday,0.5727639582589409
COW,WIN,Inbound to,Green,Evening,0.5725996597714413
DAW,HAR,Inbound to,Green,Evening,0.5725996597714413
HOS,BEL,Outbound to,Red,Night,0.5725996597714413
SAN,GLE,Inbound to,Green,Morning,0.5725996597714413
CHA,HAR,Outbound to,Green,Night,0.5725996597714413
DRI,BLU,Inbound to,Red,Night,0.5725996597714412
SAN,LEO,Outbound to,Green,Evening,0.5725996597714412
MUS,JAM,Inbound to,Red,Morning,0.5720965485107091
CIT,CVN,Inbound to,Red,Morning,0.5718499913183249
GAL,GLE,Inbound to,Green,Midday,0.5714791355796378
JER,FOU,Outbound to,Red,Night,0.5712569652961093
BEL,CVN,Inbound to,Red,Morning,0.5710772152638567
CAB,GRA,Outbound to,Green,Morning,0.5708159351193104
CVN,FET,Inbound to,Red,Morning,0.5707029867500398
CHE,CCK,Outbound to,Green,Midday,0.5701207846685649
RIA,JAM,Inbound to,Red,Morning,0.5700526528506273
FOR,SAG,Inbound to,Red,Midday,0.5688709281216907
GLE,SAN,Outbound to,Green,Midday,0.5687748355946657
RIA,SUI,Inbound to,Red,Midday,0.5678350390498607
CVN,FET,Outbound to,Red,Evening,0.5678015875614632
MUS,FOU,Outbound to,Red,Evening,0.567727764703132
PHI,OUP,Inbound to,Green,Morning,0.567727764703132
RAN,COW,Outbound to,Green,Morning,0.5674761460059373
GOL,RIA,Inbound to,Red,Midday,0.5667088384382081
BLA,GOL,Inbound to,Red,Midday,0.5663984922861771
MUS,FAT,Inbound to,Red,Morning,0.5663892708333882
GRA,BRD,Inbound to,Green,Evening,0.5663362739264315
FOU,SMI,Inbound to,Red,Midday,0.5654909973321475
MUS,JAM,Inbound to,Red,Night,0.5652913469336219
BEL,COO,Inbound to,Red,Morning,0.5651752649226801
LEO,BAW,Outbound to,Green,Night,0.5644900567502793
CCK,LEO,Outbound to,Green,Midday,0.5639588947225416
RAN,CHA,Outbound to,Green,Morning,0.5636448547866503
BEE,WIN,Inbound to,Green,Night,0.5629781918018179
JAM,FAT,Inbound to,Red,Morning,0.5628426239414672
STS,HAR,Inbound to,Green,Evening,0.5627560663598196
GLE,STI,Inbound to,Green,Morning,0.5605230287323025
CVN,FOR,Outbound to,Red,Midday,0.5602630262578879
FOU,MUS,Inbound to,Red,Midday,0.5589595281279903
KYL,DRI,Outbound to,Red,Evening,0.5581052602166382
CCK,BAW,Outbound to,Green,Morning,0.557025383105879
DRI,SUI,Inbound to,Red,Night,0.5562098901613819
GRA,DOM,Inbound to,Green,Night,0.5551816031634307
RIA,JAM,Inbound to,Red,Midday,0.5548494521766812
BAL,SAN,Outbound to,Green,Evening,0.5541004517262633
RIA,DRI,Outbound to,Red,Evening,0.5521438983818101
BLU,DRI,Outbound to,Red,Evening,0.5516285630945265
GOL,BLU,Inbound to,Red,Midday,0.5512528138707845
RIA,JAM,Outbound to,Red,Midday,0.551032256050381
WIN,DUN,Outbound to,Green,Evening,0.5509804085378769
DRI,SUI,Inbound to,Red,Morning,0.5494313616305981
DRI,RED,Outbound to,Red,Evening,0.5493177586788908
MYS,ABB,Inbound to,Red,Morning,0.5491328364833917
BAW,GAL,Inbound to,Green,Evening,0.54832330570686
MYS,GDK,Inbound to,Red,Morning,0.547990838438224
SAN,STI,Outbound to,Green,Morning,0.5474478422905157
DRI,RIA,Inbound to,Red,Evening,0.547313352201825
GAL,GLE,Inbound to,Green,Night,0.5466634463174481
ABB,GDK,Outbound to,Red,Morning,0.5445724409713768
CIT,CVN,Inbound to,Red,Midday,0.5437068936264023
FOU,MUS,Inbound to,Red,Evening,0.5436935474784834
BRD,PHI,Inbound to,Green,Morning,0.5411393310857845
DOM,OUP,Inbound to,Green,Night,0.5400979256382566
CCK,GAL,Outbound to,Green,Morning,0.5397427870424043
CPK,STI,Inbound to,Green,Midday,0.5391584962269587
DRI,RED,Outbound to,Red,Morning,0.5389805191284749
BAW,GAL,Inbound to,Green,Midday,0.5380628621787752
RIA,JAM,Inbound to,Red,Evening,0.5372732942371026
DUN,MIL,Inbound to,Green,Night,0.5354394800727691
GRA,DOM,Outbound to,Green,Evening,0.535335300694608
FOU,MUS,Inbound to,Red,Morning,0.5339075065293091
CVN,FOR,Outbound to,Red,Morning,0.5335857363355674
CAB,GRA,Outbound to,Green,Night,0.5328037844017189
RIA,JAM,Inbound to,Red,Night,0.5327109901142648
CPK,STI,Inbound to,Green,Night,0.5323059326137191
CAB,GRA,Inbound to,Green,Night,0.5322778672303576
KIN,FET,Inbound to,Red,Midday,0.5319882228695264
GRA,DOM,Outbound to,Green,Midday,0.5318073715644557
TPT,MYS,Outbound to,Red,Night,0.5316023380938958
TPT,MYS,Outbound to,Red,Morning,0.5315959245122178
CPK,STI,Inbound to,Green,Evening,0.5311045655170765
KIN,BEL,Inbound to,Red,Night,0.5308381549872834
DAW,TRY,Outbound to,Green,Night,0.5306059354456552
GLE,SAN,Inbound to,Green,Midday,0.5302184466279606
BAL,DUN,Outbound to,Green,Morning,0.5298967149951326
MUS,JAM,Outbound to,Red,Morning,0.5297157714222679
BEE,MIL,Inbound to,Green,Morning,0.5288204645475333
WES,STS,Inbound to,Green,Morning,0.5286125395137888
OUP,WES,Inbound to,Green,Morning,0.5282834522483943
WIN,MIL,Outbound to,Green,Morning,0.5281661803462357
BLU,RED,Inbound to,Red,Midday,0.52698599506774
JAM,SUI,Inbound to,Red,Midday,0.5263648119066787
BLA,GOL,Inbound to,Red,Morning,0.5260069047862046
BAL,WIN,Inbound to,Green,Morning,0.52576774172689
CAB,GRA,Outbound to,Green,Midday,0.5253752620778961
FOU,MUS,Inbound to,Red,Night,0.5241027017439508
FAT,GOL,Inbound to,Red,Morning,0.5234853756557227
GRA,DOM,Inbound to,Green,Midday,0.5234715885745759
GOL,BLU,Outbound to,Red,Evening,0.5226604766584881
FAT,GOL,Inbound to,Red,Evening,0.5224963770324826
BLA,SUI,Inbound to,Red,Night,0.5223355417217194
DRI,KYL,Inbound to,Red,Midday,0.5222017767715291
BRI,LAU,Inbound to,Green,Night,0.521344186597848
GRA,BRD,Inbound to,Green,Midday,0.5190646774821931
BAL,WIN,Inbound to,Green,Night,0.51825606873594
COO,BEL,Outbound to,Red,Night,0.5178566679751578
RIA,DRI,Inbound to,Red,Morning,0.516753166298926
FOR,BEL,Inbound to,Red,Midday,0.515708496853831
ABB,SMI,Inbound to,Red,Evening,0.5157032545377012
BRD,DOM,Inbound to,Green,Morning,0.5147189117603067
COW,BEE,Outbound to,Green,Morning,0.5134862542754396
BEE,CHA,Outbound to,Green,Evening,0.5127760494074651
KIL,WIN,Inbound to,Green,Night,0.5122300553751504
HOS,COO,Outbound to,Red,Midday,0.5109569576518153
PAR,DOM,Outbound to,Green,Evening,0.5108876088034713
DUN,WIN,Inbound to,Green,Evening,0.5108053703853332
ABB,FOU,Outbound to,Red,Night,0.5104390051827747
WIN,BEE,Outbound to,Green,Midday,0.510078696969658
GLE,SAN,Inbound to,Green,Evening,0.5097029474203378
CHA,HAR,Outbound to,Green,Midday,0.5093605083141697
BRO,PHI,Outbound to,Green,Night,0.5085504889616871
DRI,SUI,Inbound to,Red,Evening,0.5082630169707751
MAR,PAR,Outbound to,Green,Midday,0.5079244826177381
BAL,STI,Inbound to,Green,Morning,0.5074455908952712
WIN,DUN,Outbound to,Green,Midday,0.5066259182081573
DUN,WIN,Inbound to,Green,Morning,0.5063469893024404
SUI,FAT,Inbound to,Red,Night,0.5059826619671545
FOR,SAG,Inbound to,Red,Evening,0.5059202631397856
CCK,LAU,Outbound to,Green,Midday,0.5059175258340468
GRA,BRD,Inbound to,Green,Night,0.5058254006970958
TPT,MYS,Outbound to,Red,Midday,0.5053006871441338
GOL,RIA,Inbound to,Red,Morning,0.5048942195915203
GAL,GLE,Outbound to,Green,Evening,0.5043925072397639
SDK,GDK,Inbound to,Red,Evening,0.5038987889418575
GAL,BAW,Inbound to,Green,Morning,0.5038870075742342
COW,RAN,Outbound to,Green,Evening,0.5035144778896703
COW,WIN,Inbound to,Green,Night,0.5031302968015621
PHI,DOM,Inbound to,Green,Night,0.5030298100621168
RIA,SMI,Inbound to,Red,Night,0.5028391613848529
BRI,LAU,Inbound to,Green,Midday,0.5028358564814198
DRI,RIA,Outbound to,Red,Morning,0.5
WIN,DUN,Outbound to,Green,Night,0.49975495561492367
BRD,DOM,Inbound to,Green,Night,0.4995689818504507
DAW,TRY,Outbound to,Green,Evening,0.49931466093540466
RIA,GOL,Outbound to,Red,Midday,0.4989846078281564
CIT,FET,Inbound to,Red,Midday,0.4989177046410013
MUS,JAM,Inbound to,Red,Midday,0.49859063049159386
BAL,WIN,Inbound to,Green,Midday,0.49852305660631663
BRD,DOM,Inbound to,Green,Evening,0.49835023183950217
BRI,LAU,Inbound to,Green,Evening,0.49809242236338525
DRI,KYL,Outbound to,Red,Midday,0.49776270208942847
WES,DAW,Inbound to,Green,Evening,0.49442123646308184
JAM,SUI,Outbound to,Red,Midday,0.4941295498553435
BEL,RED,Outbound to,Red,Morning,0.4939871234850293
BAW,LEO,Inbound to,Green,Evening,0.49310130261183455
CCK,BAW,Inbound to,Green,Morning,0.49174309332058375
COW,WIN,Inbound to,Green,Midday,0.4916666666666667
GRA,OUP,Inbound to,Green,Morning,0.4916666666666667
BRD,OUP,Inbound to,Green,Evening,0.4910594118500382
BAW,LEO,Inbound to,Green,Morning,0.49072303009578816
BEL,CIT,Outbound to,Red,Evening,0.4889520161264029
PAR,TRY,Outbound to,Green,Night,0.4889520161264028
BLU,DRI,Outbound to,Red,Morning,0.4884768007383614
LAU,CCK,Outbound to,Green,Midday,0.48543793606538876
DAW,STS,Inbound to,Green,Night,0.48518796328551267
PHI,GRA,Inbound to,Green,Night,0.48501185891048787
RIA,GOL,Outbound to,Red,Evening,0.48486390137102375
GRA,DOM,Outbound to,Green,Morning,0.4837934102169242
JAM,HEU,Outbound to,Red,Morning,0.4837430258137407
BEE,BAL,Outbound to,Green,Morning,0.48333333333333345
WES,DAW,Inbound to,Green,Night,0.48235533237092615
KYL,SUI,Inbound to,Red,Evening,0.48209620478829196
CCK,LAU,Outbound to,Green,Evening,0.4812820917547489
CIT,CVN,Outbound to,Red,Evening,0.4810327982472472
SUI,DRI,Outbound to,Red,Evening,0.4796286906197197
CCK,BAW,Inbound to,Green,Evening,0.4783428523254002
CCK,LAU,Outbound to,Green,Night,0.47774686000896605
MYS,ABB,Outbound to,Red,Night,0.4777090836256784
MIL,BEE,Outbound to,Green,Evening,0.47750330939930463
BRD,DOM,Inbound to,Green,Midday,0.47575344076409104
PHI,GRA,Inbound to,Green,Morning,0.47483400251741525
CAB,GRA,Inbound to,Green,Morning,0.4735284043777217
SDK,GDK,Outbound to,Red,Midday,0.4734837309856437
TAL,COO,Inbound to,Red,Night,0.4732141665937517
BAW,LEO,Inbound to,Green,Midday,0.47278424202589037
HOS,BEL,Outbound to,Red,Evening,0.47255468575382553
CIT,FET,Inbound to,Red,Evening,0.47234065227518235
BAL,MIL,Outbound to,Green,Morning,0.47196925182522514
DUN,WIN,Inbound to,Green,Midday,0.4709830379995523
DRI,KYL,Outbound to,Red,Night,0.47091015151548005
CCK,BAW,Inbound to,Green,Night,0.47045569375785207
HAR,CHA,Inbound to,Green,Morning,0.469811178797428
DUN,KIL,Outbound to,Green,Evening,0.469214932379176
BLA,GOL,Inbound to,Red,Evening,0.467760939807968
GOL,BLU,Outbound to,Red,Midday,0.46716787540291516
DRI,SUI,Outbound to,Red,Morning,0.46640893016245355
RIA,GOL,Outbound to,Red,Night,0.46613831269636147
DUN,COW,Outbound to,Green,Morning,0.4660362758560804
TPT,GDK,Outbound to,Red,Morning,0.4646697596623121
DUN,WIN,Inbound to,Green,Night,0.46314337804328704
SDK,GDK,Outbound to,Red,Morning,0.46296374482432207
BAW,LEO,Inbound to,Green,Night,0.4592491197433402
RAN,MIL,Inbound to,Green,Morning,0.4576942993932589
LAU,BAW,Outbound to,Green,Midday,0.4568337277442171
GRA,BRD,Inbound to,Green,Morning,0.4562677560828753
CCK,BAW,Inbound to,Green,Midday,0.4558069567172233
GOL,RIA,Inbound to,Red,Evening,0.45231054347006977
SUI,DRI,Inbound to,Red,Evening,0.45148125335586275
FOR,CVN,Inbound to,Red,Midday,0.45133567304934213
JAM,FAT,Inbound to,Red,Evening,0.45113597290739155
CIT,FET,Outbound to,Red,Morning,0.45071071821640923
KIN,BEL,Inbound to,Red,Evening,0.4488783012014803
CCK,CHE,Outbound to,Green,Night,0.4486760372036643
KIL,STI,Inbound to,Green,Evening,0.44787914770555826
MAR,DOM,Outbound to,Green,Morning,0.4472135954999579
BLA,GOL,Inbound to,Red,Night,0.44670037586460176
DUN,WIN,Outbound to,Green,Evening,0.4462833058479798
BEE,CHA,Inbound to,Green,Morning,0.4461069651020703
GOL,BLU,Outbound to,Red,Morning,0.4442450374072384
DRI,SUI,Outbound to,Red,Midday,0.44349291367057186
TPT,GDK,Outbound to,Red,Midday,0.443376062766183
PHI,BRD,Inbound to,Green,Night,0.4428404909867914
JAM,HEU,Outbound to,Red,Evening,0.44215381938868287
RIA,DRI,Outbound to,Red,Midday,0.44123887391454913
GRA,DOM,Outbound to,Green,Night,0.43874165431214035
DUN,WIN,Outbound to,Green,Midday,0.438393284104166
BRD,PAR,Outbound to,Green,Night,0.4379254552890937
BAL,SAN,Outbound to,Green,Night,0.43743674622150613
SMI,JER,Outbound to,Red,Morning,0.4373037478700984
GLE,CPK,Outbound to,Green,Evening,0.4367937498433596
FOR,CIT,Outbound to,Red,Evening,0.43676575666160294
GOL,BLU,Outbound to,Red,Night,0.43488442074248695
DRI,KYL,Outbound to,Red,Morning,0.43315750113395385
WIN,COW,Inbound to,Green,Morning,0.4329149805859141
DUN,KIL,Outbound to,Green,Night,0.43229539589323857
SUI,DRI,Outbound to,Red,Midday,0.43056364325329327
STI,KIL,Outbound to,Green,Evening,0.4305481291039599
DOM,OGP,Inbound to,Green,Morning,0.43029564129023234
CIT,CVN,Inbound to,Red,Night,0.42976885878231075
WIN,BAL,Outbound to,Green,Night,0.428163712984406
HOS,TAL,Inbound to,Red,Midday,0.4266256471515397
JAM,SUI,Outbound to,Red,Morning,0.42652155851964335
MIL,DUN,Outbound to,Green,Night,0.42645842669417816
MUS,JAM,Inbound to,Red,Evening,0.4261615822699711
PHI,BRD,Outbound to,Green,Evening,0.42570694080792415
DRI,BLA,Inbound to,Red,Morning,0.424544560221916
FAT,RIA,Inbound to,Red,Midday,0.4233738860811272
JAM,SUI,Inbound to,Red,Morning,0.4225662797993795
SUI,DRI,Outbound to,Red,Night,0.4223704240434007
FOU,JER,Outbound to,Red,Morning,0.4218247951990536
KIL,DUN,Inbound to,Green,Morning,0.42060468029117287
LEO,CPK,Outbound to,Green,Midday,0.41933865479753646
CAB,PHI,Inbound to,Green,Night,0.4189939714086897
CCK,GLE,Inbound to,Green,Morning,0.41798679759409024
WIN,BAL,Outbound to,Green,Midday,0.41763298533476495
BLU,RED,Inbound to,Red,Evening,0.416867571520488
JAM,SUI,Outbound to,Red,Night,0.41636865096544123
GAL,GLE,Outbound to,Green,Midday,0.41402841156299347
BEL,CVN,Inbound to,Red,Midday,0.4139837443575181
RIA,DRI,Outbound to,Red,Night,0.41347642529348877
PHI,BRD,Outbound to,Green,Morning,0.41328215803481205
KIN,FET,Inbound to,Red,Morning,0.4128354638675437
MIL,DUN,Outbound to,Green,Evening,0.411725131042076
MUS,SMI,Outbound to,Red,Morning,0.41081985625548145
MIL,BEE,Inbound to,Green,Morning,0.40801591736441695
LEO,GLE,Inbound to,Green,Morning,0.4056341390783545
CAB,PHI,Inbound to,Green,Evening,0.4031856326174568
RIA,BLA,Inbound to,Red,Midday,0.4025984235893172
DUN,WIN,Outbound to,Green,Night,0.4025879376423906
KYL,RED,Inbound to,Red,Evening,0.40162174231021025
HAR,BEE,Inbound to,Green,Morning,0.4014441522894653
FAT,RIA,Inbound to,Red,Morning,0.40017848614820256
GAL,CPK,Inbound to,Green,Morning,0.3999868890727607
LEO,GAL,Outbound to,Green,Morning,0.3995730701123703
SAN,STI,Outbound to,Green,Midday,0.3976702095818652
FAT,GOL,Inbound to,Red,Midday,0.39725344446681543
RIA,SUI,Inbound to,Red,Evening,0.3956833973657268
LEO,GLE,Inbound to,Green,Midday,0.39423129222521824
HOS,COO,Outbound to,Red,Evening,0.3940185146488653
CAB,PHI,Inbound to,Green,Midday,0.393807511322279
BLA,SUI,Inbound to,Red,Evening,0.3919868699093471
FOU,SMI,Inbound to,Red,Evening,0.38538869848248447
STS,HAR,Inbound to,Green,Morning,0.3847336729879134
KIL,DUN,Inbound to,Green,Evening,0.3831111157539776
LEO,GAL,Outbound to,Green,Midday,0.3827704378463416
DAW,TRY,Outbound to,Green,Midday,0.3824716215062893
GAL,CPK,Inbound to,Green,Midday,0.38240184631457425
KIL,STI,Inbound to,Green,Morning,0.38190495761292836
FOR,CVN,Inbound to,Red,Evening,0.38175972190884416
CPK,GAL,Inbound to,Green,Morning,0.3812052732025887
PHI,BRD,Outbound to,Green,Midday,0.3805012683903837
PHI,BRD,Inbound to,Green,Evening,0.3800559462197238
OGP,WES,Inbound to,Green,Night,0.37935129814910007
CPK,LEO,Outbound to,Green,Night,0.3789654569903083
GOL,DRI,Inbound to,Red,Midday,0.37853924635048325
COO,TAL,Inbound to,Red,Morning,0.3784851764687547
PHI,BRD,Outbound to,Green,Night,0.37805756571313337
RAN,COW,Inbound to,Green,Night,0.3779644730092272
KIN,CVN,Outbound to,Red,Morning,0.37712361663282523
CHA,BEE,Inbound to,Green,Night,0.3759467766000646
KIL,DUN,Inbound to,Green,Night,0.3743783667848026
BRD,PAR,Outbound to,Green,Midday,0.3731261231740031
KIL,STI,Inbound to,Green,Night,0.37261965697988125
BEL,CIT,Inbound to,Red,Morning,0.37225671598581794
FAT,RIA,Inbound to,Red,Evening,0.3716950280754769
KIL,DUN,Inbound to,Green,Midday,0.37105357487137874
KYL,BLU,Outbound to,Red,Evening,0.3703173375748659
STI,BAL,Outbound to,Green,Midday,0.3697739907467861
COW,RAN,Inbound to,Green,Morning,0.3696302957203547
PHI,BRD,Inbound to,Green,Midday,0.36680241876579256
GRA,PAR,Outbound to,Green,Morning,0.3653385036130498
BEE,CHA,Inbound to,Green,Night,0.3648411031889158
TAL,COO,Inbound to,Red,Evening,0.3623338645038721
SAN,STI,Outbound to,Green,Evening,0.3611803966325362
BEE,CHA,Inbound to,Green,Midday,0.3606412868255126
BLA,BLU,Inbound to,Red,Night,0.3603751052918537
GAL,CPK,Inbound to,Green,Night,0.36035106226654506
SUI,DRI,Outbound to,Red,Morning,0.35998471466748233
JAM,GOL,Inbound to,Red,Evening,0.3594459471031617
TAL,COO,Inbound to,Red,Midday,0.3593549429097029
BEE,MIL,Inbound to,Green,Evening,0.35836464283652064
COO,KIN,Outbound to,Red,Evening,0.35772005725994044
KIN,COO,Inbound to,Red,Midday,0.3559590167148972
FAT,RIA,Inbound to,Red,Night,0.35563767009865455
BEE,CHA,Inbound to,Green,Evening,0.3553202157676746
CVN,CIT,Inbound to,Red,Midday,0.35394183669967777
SAN,KIL,Outbound to,Green,Midday,0.35362213040350166
RIA,GOL,Outbound to,Red,Morning,0.3535604155910325
SUI,JAM,Outbound to,Red,Evening,0.3535533905932738
OUP,OGP,Inbound to,Green,Midday,0.3535533905932738
ABB,MYS,Outbound to,Red,Midday,0.35355339059327373
BAL,MIL,Outbound to,Green,Evening,0.3535533905932737
WIN,COW,Inbound to,Green,Midday,0.35262440391265176
GOL,RIA,Inbound to,Red,Night,0.35149293681463734
CAB,PHI,Inbound to,Green,Morning,0.35013078326562913
LEO,GLE,Inbound to,Green,Evening,0.3464336953049671
GOL,DRI,Inbound to,Red,Morning,0.3463456222185799
WIN,COW,Inbound to,Green,Evening,0.3453652971376091
BEL,COO,Inbound to,Red,Night,0.3450582206488239
FET,CVN,Inbound to,Red,Evening,0.34505129609669066
SUI,GOL,Inbound to,Red,Morning,0.3426888418142586
GLE,STI,Inbound to,Green,Midday,0.34259773801660226
GAL,CPK,Inbound to,Green,Evening,0.34208854722113347
CAB,GRA,Inbound to,Green,Midday,0.3420436233431306
DUN,KIL,Outbound to,Green,Midday,0.3417679230241209
STI,SAN,Inbound to,Green,Night,0.3410297802191209
ABB,SMI,Inbound to,Red,Midday,0.3398642598967283
MIL,DUN,Outbound to,Green,Midday,0.3395180908271715
PHI,BRD,Inbound to,Green,Morning,0.3388047934535888
GDK,SDK,Inbound to,Red,Night,0.338030068205922
RIA,SUI,Inbound to,Red,Morning,0.33793739959713903
LEO,GLE,Inbound to,Green,Night,0.3359696492607453
SUI,BLU,Inbound to,Red,Midday,0.33551796659913674
HAR,STS,Outbound to,Green,Midday,0.3353961372467343
GLE,CPK,Outbound to,Green,Midday,0.3350541392578346
TPT,GDK,Outbound to,Red,Evening,0.33505378202657105
MUS,FOU,Outbound to,Red,Midday,0.33176891741339737
LEO,CCK,Inbound to,Green,Morning,0.330765572872285
STI,BAL,Outbound to,Green,Evening,0.3305555555555556
MUS,FOU,Outbound to,Red,Morning,0.3278354469042565
SAN,STI,Outbound to,Green,Night,0.32749178599222223
SUI,GOL,Inbound to,Red,Midday,0.3271367246487093
COW,WIN,Outbound to,Green,Evening,0.32647892216113683
JER,ABB,Outbound to,Red,Morning,0.3262450860105039
RAN,COW,Outbound to,Green,Evening,0.3230813455059999
STI,SAN,Inbound to,Green,Evening,0.3223819587079665
WIN,COW,Inbound to,Green,Night,0.3196038939540801
KYL,RED,Inbound to,Red,Midday,0.3188659514464561
FOR,CVN,Outbound to,Red,Morning,0.3164708040898399
CVN,FET,Outbound to,Red,Morning,0.3155849380485631
LEO,GAL,Outbound to,Green,Evening,0.31441290680355377
TAL,COO,Inbound to,Red,Morning,0.3141593357901428
CCK,LEO,Outbound to,Green,Evening,0.3139123736691833
SUI,BLA,Inbound to,Red,Evening,0.3131532899492358
STI,SAN,Inbound to,Green,Midday,0.3131451575840081
MIL,BEE,Inbound to,Green,Evening,0.3131175669174131
CHA,BEE,Outbound to,Green,Evening,0.3128756385435103
FOU,SMI,Inbound to,Red,Night,0.31267270455377166
GOL,KYL,Outbound to,Red,Midday,0.3124427653534599
PHI,DOM,Inbound to,Green,Evening,0.31190383676760997
DRI,RIA,Inbound to,Red,Night,0.3098546342809631
PHI,DOM,Inbound to,Green,Midday,0.3093121261797694
COW,WIN,Outbound to,Green,Midday,0.3081905732625759
HOS,TAL,Inbound to,Red,Evening,0.30807221025893955
JAM,DRI,Outbound to,Red,Evening,0.30692280908089264
DRI,BLA,Inbound to,Red,Night,0.30465132693786695
GOL,BLU,Inbound to,Red,Evening,0.3009195343687916
STI,SAN,Inbound to,Green,Morning,0.3008061766776946
FOR,CIT,Outbound to,Red,Morning,0.3000598628122484
FOR,CVN,Inbound to,Red,Morning,0.29981056536990613
MIL,COW,Outbound to,Green,Evening,0.2973030640016197
FET,CVN,Inbound to,Red,Midday,0.2962646082964709
LEO,CPK,Inbound to,Green,Midday,0.2958182629372853
CAB,BRD,Outbound to,Green,Evening,0.29567175362567966
PAR,DOM,Outbound to,Green,Night,0.29559610025065325
JAM,FAT,Inbound to,Red,Night,0.2953351330961933
BAL,DUN,Outbound to,Green,Midday,0.29107633423355744
CAB,BRD,Outbound to,Green,Midday,0.28920474005977165
HOS,COO,Outbound to,Red,Night,0.2888374868703966
